
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
314, 5.67050755e-01, 9.64643955e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 315, 1.62556333e-07, 3.59031081e+00, 1.00892675e+00, null, null, null, null, null, null, null, null, null, 9.05822296e+01, 8.94177704e+01, 1.82064548e-06, 8.42214301e-02, null, null, 1.21086943e-11, 2.63683352e-04, 2.59857683e-04, 7.14288838e-03, 1.22407812e-03, 7.03722145e-03, 1.40865555e-10, 2.60128145e-04, 4.47536841e-05, 1.03419716e-03, -1.80070529e-05, -1.03404035e-03, -2.66445165e-11, 4.47316925e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.32280348e-14, 7.05522858e-03, 2.66445165e-11, 1.40865555e-10, -7.05522858e-03, 1.90037768e-04, 1.32280348e-14, -1.13902661e-06, 4.56462203e-07, 0.00000000e+00, 0.00000000e+00, 7.25746329e-04, 0.00000000e+00, -5.51653859e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.33239051e-06, null, null, null, null, null, null, 5.67050755e-01, 9.64643955e-01, 4.99999942e-03
315, 6.02765024e-01, 9.64643598e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 316, 1.50379876e-07, 3.57142735e+00, 1.00001001e+00, null, null, null, null, null, null, null, null, null, 9.05822220e+01, 8.94177780e+01, -1.33230049e-06, 8.28351900e-02, null, null, 1.06244978e-11, 3.10809497e-04, 3.07722425e-04, 6.82681520e-03, 1.20354537e-03, 6.71988726e-03, 1.43497533e-10, 3.07722308e-04, 4.36973314e-05, 1.03247317e-03, -5.25924661e-05, -1.03113276e-03, -2.66888178e-11, 4.36973387e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.44832063e-14, 6.77247951e-03, 2.66888178e-11, 1.43497533e-10, -6.77247951e-03, 1.72412605e-04, 1.44832063e-14, -8.87599640e-07, 2.96274777e-07, 0.00000000e+00, 0.00000000e+00, 6.47647073e-04, 0.00000000e+00, -2.61161163e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31362627e-06, null, null, null, null, null, null, 6.02765024e-01, 9.64643598e-01, 4.99999942e-03
316, 5.31318009e-01, 9.29149926e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 317, 2.03239281e-07, 3.60919833e+00, 1.00239456e+00, null, null, null, null, null, null, null, null, null, 9.06572266e+01, 8.93426819e+01, -2.96592816e-06, 1.48599204e-02, null, null, 3.20545413e-12, 1.06618565e-04, 5.51438534e-05, 2.45128851e-03, 1.31441629e-03, 2.06908816e-03, 7.10004902e-11, 5.51579506e-05, 9.12506148e-05, 1.35250937e-03, 9.01630920e-05, -1.34950073e-03, -5.32655586e-11, 9.12315300e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.41610698e-15, 1.97892496e-03, 5.32655586e-11, 7.10004902e-11, -1.97892496e-03, -3.50844348e-05, 9.41610698e-15, -1.96036103e-06, 1.90082233e-06, 0.00000000e+00, 0.00000000e+00, -4.62667202e-04, 0.00000000e+00, -2.79069671e-19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38519668e-06, null, null, null, null, null, null, 5.31318009e-01, 9.29149926e-01, 4.99999942e-03
317, 4.95244741e-01, 9.64505970e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 318, 1.93098828e-07, 3.59030485e+00, 1.00553048e+00, null, null, null, null, null, null, null, null, null, 9.01398315e+01, 8.98601227e+01, -1.81921439e-06, 8.68351832e-02, null, null, 1.62594278e-11, 1.71161722e-04, 1.65085279e-04, 7.62381731e-03, 1.14872586e-03, 7.53677776e-03, 4.97618502e-10, 1.65353747e-04, 4.52016211e-05, 8.36050254e-04, -1.43644156e-05, -8.35926854e-04, -2.44134001e-11, 4.51785127e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.65234561e-14, 7.55114201e-03, 2.44134001e-11, 4.97618502e-10, -7.55114201e-03, 3.12799006e-04, 2.65234561e-14, -8.51989341e-07, 2.89049993e-20, 0.00000000e+00, 0.00000000e+00, 8.18533765e-04, 0.00000000e+00, -2.35630685e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36065170e-06, null, null, null, null, null, null, 4.95244741e-01, 9.64505970e-01, 4.99999942e-03
318, 5.31147718e-01, 9.64574933e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 319, 1.77097917e-07, 3.59031081e+00, 1.00722611e+00, null, null, null, null, null, null, null, null, null, 9.01653671e+01, 8.98347244e+01, 1.59277943e-06, 8.55010524e-02, null, null, 1.39931686e-11, 2.16363347e-04, 2.11625709e-04, 7.42757879e-03, 1.19290757e-03, 7.33115943e-03, 3.55688118e-10, 2.12046245e-04, 4.50295374e-05, 9.85633698e-04, 7.17006742e-06, -9.85607621e-04, -2.66260590e-11, 4.49885083e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.16512294e-14, 7.32398918e-03, 2.66260590e-11, 3.55688118e-10, -7.32398918e-03, 2.07299949e-04, 2.16512294e-14, -1.22830374e-06, 4.56363438e-07, 0.00000000e+00, 0.00000000e+00, 7.68516213e-04, 0.00000000e+00, -6.92365682e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35938295e-06, null, null, null, null, null, null, 5.31147718e-01, 9.64574933e-01, 4.99999942e-03
319, 4.59351003e-01, 9.28971171e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 320, 1.88293598e-07, 3.58753181e+00, 1.00303507e+00, null, null, null, null, null, null, null, null, null, 9.02310944e+01, 8.97689056e+01, -1.22159327e-05, 1.71353947e-02, null, null, 3.31261516e-12, 8.07914839e-05, -3.03923844e-05, 2.02396838e-03, 9.21394851e-04, 1.80207647e-03, 7.70837075e-11, -3.03776342e-05, 7.48569728e-05, 8.87966948e-04, 2.00817783e-04, -8.64961010e-04, 1.11201820e-11, 7.48403108e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.10822182e-15, 1.60125864e-03, -1.11201820e-11, 7.70837075e-11, -1.60125864e-03, 5.64338407e-05, 6.10822182e-15, -1.15885962e-06, 1.08472409e-06, 0.00000000e+00, 0.00000000e+00, 4.62343101e-04, 0.00000000e+00, -5.76802347e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36931009e-06, null, null, null, null, null, null, 4.59351003e-01, 9.28971171e-01, 4.99999942e-03
320, 4.59449977e-01, 9.64485586e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 321, 2.07621952e-07, 3.57948065e+00, 1.00282502e+00, null, null, null, null, null, null, null, null, null, 9.01923065e+01, 8.98077011e+01, -6.68049961e-06, 8.85952339e-02, null, null, 1.88010510e-11, 1.29144391e-04, 1.19821168e-04, 7.63849868e-03, 1.10032130e-03, 7.55883288e-03, 2.84143070e-10, 1.19995508e-04, 4.81784300e-05, 5.79193875e-04, -1.90295890e-04, -5.47040254e-04, 2.22282566e-12, 4.81810930e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.34232250e-14, 7.74912862e-03, -2.22282566e-12, 2.84143070e-10, -7.74912862e-03, 5.53281046e-04, 1.34232250e-14, 8.36494848e-07, -2.54109884e-21, 7.74912862e-03, 7.74912862e-03, -1.24683250e-18, 8.71759607e-04, 1.96950088e-20, 8.71759607e-04, 0.00000000e+00, 0.00000000e+00, -8.71759607e-04, 8.71759607e-04, 8.71759607e-04, -1.79500928e-10, 5.88997184e-11, -8.71759607e-04, 6.35613651e-06, null, null, null, null, null, null, 4.59449977e-01, 9.64485586e-01, 4.99999942e-03
321, 4.58651751e-01, 1.43215954e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 322, 1.16863589e-07, 3.58662939e+00, 1.00681973e+00, null, null, null, null, null, null, null, null, null, 9.08830948e+01, 8.91169052e+01, 1.06049320e-07, 8.40984937e-03, null, null, 9.49290885e-13, 3.58747493e-05, -2.66147872e-05, 6.05650770e-04, -4.59084462e-04, -3.95037059e-04, -8.32029497e-12, -2.66384432e-05, 2.40551617e-05, 5.76532562e-04, 3.49906826e-04, 4.58208466e-04, -2.73538917e-12, 2.40795071e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.72947844e-16, 7.44943856e-04, 2.73538917e-12, -8.32029497e-12, 7.44943856e-04, -8.75996193e-07, -2.72947844e-16, -7.21302200e-08, 7.17283513e-08, 0.00000000e+00, 0.00000000e+00, -4.41302363e-05, 0.00000000e+00, -1.38991817e-23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35709284e-06, null, null, null, null, null, null, 4.58651751e-01, 1.43215954e-01, 4.99999942e-03
322, 4.94365960e-01, 1.07142799e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 323, 1.06505922e-07, 3.57147098e+00, 1.00318193e+00, null, null, null, null, null, null, null, null, null, 9.06223373e+01, 8.93777084e+01, -3.08343317e-07, 9.55156144e-03, null, null, 9.92620808e-13, 3.15846883e-05, -2.54554943e-05, 6.50935806e-04, -4.09982546e-04, -5.05600357e-04, -8.32780286e-12, -2.54455481e-05, 1.86978705e-05, 4.71563661e-04, 2.30406091e-04, 4.11442976e-04, -2.18917614e-12, 1.86924135e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.11438747e-16, 7.36006419e-04, 2.18917614e-12, -8.32780286e-12, 7.36006419e-04, 1.46043021e-06, -2.11438747e-16, -5.21910337e-08, 5.15595211e-08, 0.00000000e+00, 0.00000000e+00, 4.71534440e-05, 0.00000000e+00, -5.26536452e-24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36367258e-06, null, null, null, null, null, null, 4.94365960e-01, 1.07142799e-01, 4.99999942e-03
323, 4.58842307e-01, 1.07350171e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 324, 9.47292804e-08, 3.58662939e+00, 1.00452387e+00, null, null, null, null, null, null, null, null, null, 9.06388779e+01, 8.93611298e+01, -4.46551276e-08, 1.07558537e-02, null, null, 1.00326561e-12, 1.71789579e-05, -1.33237108e-05, 4.41998302e-04, -2.91629112e-04, -3.32136959e-04, -8.32222832e-12, -1.33331878e-05, 1.08441382e-05, 3.63684463e-04, 2.18129586e-04, 2.91008357e-04, -2.81638276e-12, 1.08515424e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27772061e-16, 5.50266530e-04, 2.81638276e-12, -8.32222832e-12, 5.50266530e-04, -6.20755600e-07, -1.27772061e-16, -1.24176083e-08, 1.22335369e-08, 0.00000000e+00, 0.00000000e+00, -2.19489521e-05, 0.00000000e+00, -7.09175662e-26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37022185e-06, null, null, null, null, null, null, 4.58842307e-01, 1.07350171e-01, 4.99999942e-03
324, 1.20919001e+00, 1.06246106e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 325, 1.26274585e-07, 3.58662915e+00, 1.00682008e+00, null, null, null, null, null, null, null, null, null, 9.08828659e+01, 8.91171341e+01, -1.14640379e-05, 9.12743341e-03, null, null, 1.12179840e-12, 9.83750397e-06, 8.25230381e-06, 4.77191497e-04, 1.85819023e-04, -4.39525902e-04, -6.66696863e-12, 8.23971004e-06, 5.35499385e-06, 3.68616631e-04, 3.17290571e-04, -1.87629732e-04, 1.11563699e-12, 5.34102765e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.49081516e-17, 7.56816473e-04, -1.11563699e-12, -6.66696863e-12, 7.56816473e-04, -1.81070936e-06, -4.49081516e-17, 1.04592253e-07, -1.04234857e-07, 7.56816473e-04, 7.56816473e-04, 0.00000000e+00, 3.23405984e-04, 4.23771124e-23, 3.23405984e-04, 0.00000000e+00, 0.00000000e+00, 3.23405984e-04, 3.23405984e-04, 3.23405984e-04, -5.38412804e-12, -7.18185450e-12, 3.23405984e-04, 6.35708284e-06, null, null, null, null, null, null, 1.20919001e+00, 1.06246106e-01, 4.99999942e-03
325, 1.24526322e+00, 1.41960114e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 326, 1.17499162e-07, 3.57147241e+00, 1.00318158e+00, null, null, null, null, null, null, null, null, null, 9.06222534e+01, 8.93777695e+01, -1.20634122e-05, 9.01575293e-03, null, null, 1.03772481e-12, 1.08898284e-05, 4.44942884e-07, 3.89609660e-04, 1.98923924e-04, -3.34999932e-04, 2.25093338e-12, 4.52809701e-07, 1.08807344e-05, 4.02813806e-04, 3.47766967e-04, -2.03266070e-04, -3.34552937e-12, 1.08846343e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.59803782e-17, 6.82766899e-04, 3.34552937e-12, 2.25093338e-12, 6.82766899e-04, -4.34214598e-06, 2.59803782e-17, 7.60674226e-08, -7.51843743e-08, 6.82766899e-04, 6.82766899e-04, 9.10560418e-21, 2.75794679e-04, 1.63006715e-23, 2.75794679e-04, 0.00000000e+00, 0.00000000e+00, 2.75794679e-04, 2.75794679e-04, 2.75794679e-04, 5.72234577e-12, 5.25106651e-12, 2.75794679e-04, 6.36368350e-06, null, null, null, null, null, null, 1.24526322e+00, 1.41960114e-01, 4.99999942e-03
326, 1.24505579e+00, 1.06436491e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 327, 1.06374372e-07, 3.58662915e+00, 1.00452077e+00, null, null, null, null, null, null, null, null, null, 9.06386871e+01, 8.93613129e+01, -1.16848905e-05, 1.09583912e-02, null, null, 1.15335833e-12, 1.73118169e-05, 1.06640246e-05, 2.43614661e-04, 1.49384932e-05, -2.43156202e-04, -6.64584447e-12, 1.06545167e-05, 1.36373601e-05, 1.71244479e-04, 1.70434985e-04, -1.66309492e-05, 1.10266418e-12, 1.36382641e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.02390607e-16, 4.13591188e-04, -1.10266418e-12, -6.64584447e-12, 4.13591188e-04, -1.69245595e-06, -1.02390607e-16, 4.11938821e-08, -4.11253644e-08, 4.13591188e-04, 4.13591188e-04, 1.81053292e-20, 2.02961004e-04, 2.58896911e-24, 2.02961004e-04, 0.00000000e+00, 0.00000000e+00, 2.02961004e-04, 2.02961004e-04, 2.02961004e-04, -1.86557909e-12, -5.66185944e-12, 2.02961004e-04, 6.37021822e-06, null, null, null, null, null, null, 1.24505579e+00, 1.06436491e-01, 4.99999942e-03
327, 1.24616003e+00, 8.56783926e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 328, 1.73419053e-07, 3.58662939e+00, 1.00682044e+00, null, null, null, null, null, null, null, null, null, 9.08830490e+01, 8.91169510e+01, 1.44890032e-06, 1.07945492e-02, null, null, 1.88500539e-12, 2.25877622e-04, 8.33148297e-05, 1.78675447e-03, -1.25168310e-03, 1.27506116e-03, -3.77865626e-13, 8.32739825e-05, -2.09950813e-04, 3.13971867e-03, -2.87734484e-03, 1.25647150e-03, -3.57004322e-11, -2.09953796e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.05370857e-15, 4.15240601e-03, 3.57004322e-11, -3.77865626e-13, -4.15240601e-03, 4.78839502e-06, 3.05370857e-15, 2.09608652e-06, -2.08894926e-06, 4.15240601e-03, 4.15240601e-03, -3.62106585e-20, 1.44778483e-03, 3.41085030e-19, 1.44778483e-03, 0.00000000e+00, 0.00000000e+00, -1.44778483e-03, 1.44778483e-03, 1.44778483e-03, 3.11132821e-11, 3.01137726e-11, -1.44778483e-03, 6.35707420e-06, null, null, null, null, null, null, 1.24616003e+00, 8.56783926e-01, 4.99999942e-03
328, 1.21044600e+00, 8.92857134e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 329, 1.58189408e-07, 3.57147241e+00, 1.00317633e+00, null, null, null, null, null, null, null, null, null, 9.06223679e+01, 8.93778229e+01, -1.20321465e-06, 1.10675814e-02, null, null, 1.72745759e-12, 2.05131786e-04, 1.81245501e-04, 2.65437295e-03, -1.06760731e-03, 2.43020779e-03, 1.76780708e-11, 1.81205745e-04, -9.60682955e-05, 1.74016820e-03, -1.31299917e-03, 1.14202383e-03, 0.00000000e+00, -9.60965845e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.69830212e-15, 3.74320708e-03, 0.00000000e+00, 1.76780708e-11, -3.74320708e-03, 7.44165154e-05, -1.69830212e-15, 1.97162763e-06, -1.87673095e-06, 3.74320708e-03, 3.74320708e-03, -2.54109884e-19, 1.40365353e-03, 2.83665151e-19, 1.40365353e-03, 0.00000000e+00, 0.00000000e+00, -1.40365353e-03, 1.40365353e-03, 1.40365353e-03, 1.43729213e-11, 1.65247278e-11, -1.40365353e-03, 6.36364530e-06, null, null, null, null, null, null, 1.21044600e+00, 8.92857134e-01, 4.99999942e-03
329, 1.24596953e+00, 8.92649710e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 330, 1.48913117e-07, 3.58663511e+00, 1.00452042e+00, null, null, null, null, null, null, null, null, null, 9.06388626e+01, 8.93612289e+01, 1.71791380e-05, 1.42139541e-02, null, null, 2.08384655e-12, 2.16858665e-04, 1.44391190e-04, 2.75474112e-03, -1.45967235e-03, 2.33622687e-03, -1.74039012e-11, 1.44416568e-04, -1.61798846e-04, 3.01162712e-03, -2.65751313e-03, 1.41687063e-03, -3.52853545e-11, -1.61698350e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.91082525e-15, 4.99374000e-03, 3.52853545e-11, -1.74039012e-11, -4.99374000e-03, -4.28017229e-05, 7.91082525e-15, 4.14038686e-06, -4.07752759e-06, 4.99374000e-03, 4.99374000e-03, -7.28448335e-20, 2.03468138e-03, 2.62851777e-18, 2.03468138e-03, 0.00000000e+00, 0.00000000e+00, -2.03468138e-03, 2.03468138e-03, 2.03468138e-03, 2.83922191e-11, 2.58191689e-12, -2.03468138e-03, 6.37020912e-06, null, null, null, null, null, null, 1.24596953e+00, 8.92649710e-01, 4.99999942e-03
330, 4.95110154e-01, 8.93570781e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 331, 2.04351309e-07, 3.59368730e+00, 1.00432181e+00, null, null, null, null, null, null, null, null, null, 9.03994446e+01, 8.96005554e+01, -1.04376531e-05, 7.99144898e-03, null, null, 1.74450265e-12, 1.34779097e-04, 2.24648575e-05, 1.23872643e-03, 1.07618002e-03, -6.13416370e-04, 5.92868961e-13, 2.24752166e-05, 1.32893692e-04, 1.20908953e-03, 4.20132652e-04, -1.13374868e-03, -8.76671132e-12, 1.32913076e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.75731459e-16, 1.03354896e-03, 8.76671132e-12, 5.92868961e-13, 1.03354896e-03, -5.75686572e-05, 2.75731459e-16, -9.62401487e-07, 9.00204384e-07, 0.00000000e+00, 0.00000000e+00, -4.38888383e-04, 0.00000000e+00, -3.30429445e-20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36461300e-06, null, null, null, null, null, null, 4.95110154e-01, 8.93570781e-01, 4.99999942e-03
331, 4.59145129e-01, 8.57905447e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 332, 1.54099610e-07, 3.58495903e+00, 1.00418472e+00, null, null, null, null, null, null, null, null, null, 9.05242691e+01, 8.94757385e+01, -1.75658406e-05, 1.05276695e-02, null, null, 1.57764004e-12, 1.39328331e-04, 2.03693362e-05, 1.04096881e-03, 7.37531111e-04, -7.34618166e-04, -1.44572861e-11, 2.03584459e-05, 1.37831332e-04, 1.20429997e-03, 9.88378539e-04, -6.88074389e-04, -4.45762481e-12, 1.37821597e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.90186806e-15, 1.72299671e-03, 4.45762481e-12, -1.44572861e-11, 1.72299671e-03, 4.94567212e-05, -1.90186806e-15, 2.18604555e-07, -1.81574563e-07, 1.72299671e-03, 1.72299671e-03, -1.08420217e-19, 4.66897269e-04, 3.85831212e-22, 4.66897269e-04, 0.00000000e+00, 0.00000000e+00, 4.66897269e-04, 4.66897269e-04, 4.66897269e-04, -1.42523198e-11, -2.34973725e-11, 4.66897269e-04, 6.37995572e-06, null, null, null, null, null, null, 4.59145129e-01, 8.57905447e-01, 4.99999942e-03
332, 4.59248066e-01, 8.93438280e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 333, 1.63547938e-07, 3.58623385e+00, 1.00296378e+00, null, null, null, null, null, null, null, null, null, 9.03776779e+01, 8.96223297e+01, -1.45838321e-05, 1.01557840e-02, null, null, 1.62968684e-12, 1.14522431e-04, -1.24680591e-05, 1.03387726e-03, 7.61275704e-04, -6.99543743e-04, -1.71776430e-11, -1.24436365e-05, 1.13841714e-04, 1.03029516e-03, 6.15086465e-04, -8.26545060e-04, 8.85983040e-12, 1.13859089e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.84506731e-15, 1.31463027e-03, -8.85983040e-12, -1.71776430e-11, 1.31463027e-03, -6.52693561e-05, -1.84506731e-15, -1.98948783e-07, 1.49187557e-07, 0.00000000e+00, 0.00000000e+00, -2.80866167e-04, 0.00000000e+00, -2.93210006e-22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37135054e-06, null, null, null, null, null, null, 4.59248066e-01, 8.93438280e-01, 4.99999942e-03
333, 4.94286120e-01, 7.51041591e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 334, 3.05184244e-07, 3.57539201e+00, 1.01025558e+00, null, null, null, null, null, null, null, null, null, 9.09611053e+01, 8.90389023e+01, -2.65809122e-05, 6.52714027e-03, null, null, 1.88476903e-12, 2.73340702e-04, 8.55590915e-05, 6.75819698e-04, 6.74525043e-04, 4.18118216e-05, 8.95400247e-12, 8.55237595e-05, 2.59605062e-04, 1.02218008e-03, 7.61042815e-04, -6.82397222e-04, 1.54658352e-11, 2.59598310e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00126145e-15, 7.19230971e-04, -1.54658352e-11, 8.95400247e-12, 7.19230971e-04, -7.87217868e-06, 1.00126145e-15, -4.92114623e-07, 4.85939779e-07, 0.00000000e+00, 0.00000000e+00, -1.75487847e-04, 0.00000000e+00, -4.41416614e-21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36983350e-06, null, null, null, null, null, null, 4.94286120e-01, 7.51041591e-01, 4.99999942e-03
