
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
2882, 1.12653029e+00, 8.20112750e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 2883, 2.35921955e+00, 1.20890486e+00, 1.09566784e+00, null, null, null, null, null, null, null, null, null, 9.25518875e+01, 8.83047562e+01, 4.99480157e-05, 1.46511078e+00, null, null, 3.45646800e-03, 5.68682117e-06, -5.18797287e-06, 2.22447707e-05, 2.14021602e-05, -6.06443473e-06, 0.00000000e+00, -5.18474872e-06, -2.32913499e-06, 2.17948364e-05, -3.98340762e-06, -2.14277225e-05, 1.37460789e-13, -2.32623188e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.13142857e-19, 2.08102711e-06, -1.37460789e-13, 0.00000000e+00, 2.08102711e-06, -2.55622581e-08, 7.13142857e-19, -4.82756668e-10, 4.82194729e-10, 0.00000000e+00, 0.00000000e+00, -2.55196437e-06, 0.00000000e+00, -4.16697814e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.98363351e-07, null, null, null, null, null, null, 1.12653029e+00, 8.20112750e-02, 4.99999942e-03
2883, 1.23005366e+00, 9.23304111e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 2884, 1.97687554e+00, 1.17080593e+00, 1.02553773e+00, null, null, null, null, null, null, null, null, null, 9.48026047e+01, 8.45851669e+01, 3.60428421e-05, 1.40407550e+00, null, null, 2.77836504e-03, 3.88150329e-06, -2.96121175e-06, 2.66132902e-05, 2.32970488e-05, -1.28652528e-05, -3.35537669e-14, -2.96087137e-06, -2.50944049e-06, 2.42684018e-05, 6.56283692e-06, -2.33641713e-05, 3.35537669e-14, -2.51002393e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.83560994e-19, 1.94280892e-05, -3.35537669e-14, -3.35537669e-14, 1.94280892e-05, -6.71225280e-08, 1.83560994e-19, -4.59883687e-10, 4.58305699e-10, 0.00000000e+00, 0.00000000e+00, -3.47501964e-06, 0.00000000e+00, -3.60231165e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38454026e-07, null, null, null, null, null, null, 1.23005366e+00, 9.23304111e-02, 4.99999942e-03
2884, 1.21834219e+00, 8.23411494e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 2885, 1.90830982e+00, 1.19355237e+00, 1.04009891e+00, null, null, null, null, null, null, null, null, null, 9.70692596e+01, 8.35098343e+01, 4.04550810e-05, 1.44333231e+00, null, null, 2.75584753e-03, 3.88719945e-06, -3.10316727e-06, 2.73654023e-05, 2.37122294e-05, -1.36599929e-05, 0.00000000e+00, -3.10128985e-06, -2.34108347e-06, 2.42433944e-05, 5.00969418e-06, -2.37201421e-05, -4.79941489e-15, -2.34102890e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.48933869e-20, 1.86696871e-05, 4.79941489e-15, 0.00000000e+00, 1.86696871e-05, -7.91260391e-09, -1.48933869e-20, -4.94025099e-10, 4.93834362e-10, 0.00000000e+00, 0.00000000e+00, -1.73645105e-06, 0.00000000e+00, -4.46563458e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.58126510e-07, null, null, null, null, null, null, 1.21834219e+00, 8.23411494e-02, 4.99999942e-03
2885, 1.24135029e+00, 8.02847669e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2886, 1.68784916e+00, 1.15170205e+00, 1.02755320e+00, null, null, null, null, null, null, null, null, null, 9.45705795e+01, 8.62290802e+01, 3.67075663e-05, 1.47026491e+00, null, null, 2.48318422e-03, 3.31020556e-06, -2.52558561e-06, 2.81281646e-05, 2.37080803e-05, -1.51367285e-05, 1.41975610e-13, -2.52476980e-06, -2.13983117e-06, 2.51056226e-05, 8.29623423e-06, -2.36952474e-05, 0.00000000e+00, -2.13999556e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.03803845e-19, 2.34329636e-05, 0.00000000e+00, 1.41975610e-13, 2.34329636e-05, 1.28329702e-08, -3.03803845e-19, -4.36191028e-10, 4.35883746e-10, 0.00000000e+00, 0.00000000e+00, 1.95853113e-06, 0.00000000e+00, -3.07373435e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36486959e-07, null, null, null, null, null, null, 1.24135029e+00, 8.02847669e-02, 4.99999942e-03
2886, 1.22986937e+00, 8.11958238e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2887, 1.79941201e+00, 1.15839410e+00, 1.01946533e+00, null, null, null, null, null, null, null, null, null, 9.57493515e+01, 8.52740479e+01, 3.87925647e-05, 1.45548546e+00, null, null, 2.62060133e-03, 3.59868363e-06, -2.81125085e-06, 2.78778498e-05, 2.38133289e-05, -1.44948244e-05, 0.00000000e+00, -2.81085499e-06, -2.24664041e-06, 2.46826476e-05, 6.56646171e-06, -2.37931636e-05, 7.17017252e-14, -2.24697669e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.01571533e-19, 2.10612852e-05, -7.17017252e-14, 0.00000000e+00, 2.10612852e-05, 2.01653165e-08, 2.01571533e-19, -4.71414741e-10, 4.70928296e-10, 0.00000000e+00, 0.00000000e+00, 2.33829473e-06, 0.00000000e+00, -3.88012517e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.45035925e-07, null, null, null, null, null, null, 1.22986937e+00, 8.11958238e-02, 4.99999942e-03
2887, 1.20656824e+00, 9.50067267e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 2888, 2.22104335e+00, 1.22150910e+00, 1.05164421e+00, null, null, null, null, null, null, null, null, null, 9.87796783e+01, 8.23628311e+01, 3.84533705e-05, 1.37544549e+00, null, null, 3.05770803e-03, 4.43916724e-06, -3.53408450e-06, 2.54083516e-05, 2.27149703e-05, -1.13848328e-05, 1.45015402e-13, -3.53272253e-06, -2.68634540e-06, 2.31011782e-05, 3.29668478e-06, -2.28647386e-05, -7.25437912e-14, -2.68720305e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.45937379e-19, 1.46815173e-05, 7.25437912e-14, 1.45015402e-13, 1.46815173e-05, -1.49768312e-07, -6.45937379e-19, -4.81839679e-10, 4.78384332e-10, 0.00000000e+00, 0.00000000e+00, -4.63227616e-06, 0.00000000e+00, -4.14332418e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.67278925e-07, null, null, null, null, null, null, 1.20656824e+00, 9.50067267e-02, 4.99999942e-03
2888, 1.20649087e+00, 8.37564692e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 2889, 2.01773500e+00, 1.21604967e+00, 1.03797996e+00, null, null, null, null, null, null, null, null, null, 9.88833771e+01, 8.22465515e+01, 4.16834300e-05, 1.43220830e+00, null, null, 2.89125508e-03, 4.17632145e-06, -3.40034421e-06, 2.66355746e-05, 2.34188865e-05, -1.26889545e-05, 1.31132125e-13, -3.39860503e-06, -2.42473152e-06, 2.37635304e-05, 3.49754578e-06, -2.35047337e-05, -6.63265558e-14, -2.42482520e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.43493335e-19, 1.61865009e-05, 6.63265558e-14, 1.31132125e-13, 1.61865009e-05, -8.58472049e-08, -5.43493335e-19, -5.06074460e-10, 5.04025766e-10, 0.00000000e+00, 0.00000000e+00, -3.89786692e-06, 0.00000000e+00, -4.80044132e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.78028812e-07, null, null, null, null, null, null, 1.20649087e+00, 8.37564692e-02, 4.99999942e-03
2889, 1.25272870e+00, 9.07206461e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 2890, 1.72339106e+00, 1.12494612e+00, 1.02192354e+00, null, null, null, null, null, null, null, null, null, 9.31182785e+01, 8.68242340e+01, 3.20813670e-05, 1.44615650e+00, null, null, 2.49461923e-03, 3.31634692e-06, -2.40882127e-06, 2.70749915e-05, 2.34283398e-05, -1.35708533e-05, 1.40922172e-13, -2.40847953e-06, -2.27941609e-06, 2.56408057e-05, 1.04185992e-05, -2.34286945e-05, 3.40107445e-14, -2.27974579e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39294459e-19, 2.39894525e-05, -3.40107445e-14, 1.40922172e-13, 2.39894525e-05, -3.54702934e-10, -2.39294459e-19, -4.07506140e-10, 4.07497813e-10, 0.00000000e+00, 0.00000000e+00, -5.77743094e-07, 0.00000000e+00, -2.50633244e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.20865535e-07, null, null, null, null, null, null, 1.25272870e+00, 9.07206461e-02, 4.99999942e-03
2890, 1.25267935e+00, 7.95479044e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2891, 1.57265723e+00, 1.13529944e+00, 1.01964748e+00, null, null, null, null, null, null, null, null, null, 9.34689026e+01, 8.65317078e+01, 3.43567590e-05, 1.48965967e+00, null, null, 2.34426488e-03, 3.02065814e-06, -2.24765836e-06, 2.81500197e-05, 2.34825347e-05, -1.55239868e-05, 1.35689840e-13, -2.24685391e-06, -2.01802072e-06, 2.55758532e-05, 1.02209215e-05, -2.34447671e-05, 0.00000000e+00, -2.01785519e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.73824907e-19, 2.57449083e-05, 0.00000000e+00, 1.35689840e-13, 2.57449083e-05, 3.77676770e-08, -2.73824907e-19, -3.91873090e-10, 3.90982025e-10, 0.00000000e+00, 0.00000000e+00, 2.71489785e-06, 0.00000000e+00, -2.22880989e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.26501389e-07, null, null, null, null, null, null, 1.25267935e+00, 7.95479044e-02, 4.99999942e-03
2891, 1.26382494e+00, 1.01263776e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 2892, 1.71336007e+00, 1.11616504e+00, 1.00980723e+00, null, null, null, null, null, null, null, null, null, 9.25672913e+01, 8.74009705e+01, 2.75531438e-05, 1.45298946e+00, null, null, 2.49179406e-03, 3.31096749e-06, -2.28202066e-06, 2.64745577e-05, 2.37428812e-05, -1.17122936e-05, -3.42416186e-14, -2.28242220e-06, -2.39893461e-06, 2.68223757e-05, 1.25702145e-05, -2.36945034e-05, 3.42416186e-14, -2.39950555e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.60283485e-19, 2.42825081e-05, -3.42416186e-14, -3.42416186e-14, 2.42825081e-05, 4.83778422e-08, 1.60283485e-19, -4.15349727e-10, 4.14203255e-10, 0.00000000e+00, 0.00000000e+00, 3.00838997e-06, 0.00000000e+00, -2.65386394e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.13076622e-07, null, null, null, null, null, null, 1.26382494e+00, 1.01263776e-01, 4.99999942e-03
2892, 1.27484369e+00, 1.12041295e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2893, 1.65652454e+00, 1.11333930e+00, 1.00856149e+00, null, null, null, null, null, null, null, null, null, 9.17714157e+01, 8.78261795e+01, 2.24372143e-05, 1.49210882e+00, null, null, 2.47319811e-03, 3.29296086e-06, -2.13216754e-06, 2.64391656e-05, 2.45878146e-05, -9.71950612e-06, 3.43134538e-14, -2.13228986e-06, -2.50947278e-06, 2.85712940e-05, 1.45043941e-05, -2.46158761e-05, -1.03260486e-13, -2.50991275e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.06277322e-19, 2.42239003e-05, 1.03260486e-13, 3.43134538e-14, 2.42239003e-05, -2.80615495e-08, -3.06277322e-19, -4.64275007e-10, 4.63581812e-10, 0.00000000e+00, 0.00000000e+00, -2.59920785e-06, 0.00000000e+00, -3.70648678e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.09328140e-07, null, null, null, null, null, null, 1.27484369e+00, 1.12041295e-01, 4.99999942e-03
2893, 1.27485955e+00, 1.00907914e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2894, 1.55601156e+00, 1.11333930e+00, 1.00816011e+00, null, null, null, null, null, null, null, null, null, 9.19287186e+01, 8.80712814e+01, 2.44910498e-05, 1.50310218e+00, null, null, 2.34032306e-03, 3.01141222e-06, -2.01444391e-06, 2.64488935e-05, 2.39270157e-05, -1.12712823e-05, -3.50596119e-14, -2.01450894e-06, -2.23844108e-06, 2.82509300e-05, 1.49449697e-05, -2.39742149e-05, -1.05201011e-13, -2.23877441e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33442663e-19, 2.62162521e-05, 1.05201011e-13, -3.50596119e-14, 2.62162521e-05, -4.71991370e-08, -1.33442663e-19, -4.05182443e-10, 4.04049794e-10, 0.00000000e+00, 0.00000000e+00, -2.95907898e-06, 0.00000000e+00, -2.46370488e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.12849590e-07, null, null, null, null, null, null, 1.27485955e+00, 1.00907914e-01, 4.99999942e-03
2894, 1.27022398e+00, 5.23472071e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2895, 2.67124081e+00, 1.77067316e+00, 1.29009414e+00, null, null, null, null, null, null, null, null, null, 9.88815079e+01, 7.69715652e+01, 2.58817134e-04, 1.48302400e+00, null, null, 3.95910535e-03, 1.45595541e-05, -2.82665633e-06, 2.96831313e-05, 2.96827820e-05, -1.44062213e-07, -7.21621452e-14, -2.81500024e-06, -1.42825293e-05, 4.65150661e-05, -3.66730237e-05, -2.86136492e-05, 0.00000000e+00, -1.43098487e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03065794e-18, 3.65289598e-05, 0.00000000e+00, -7.21621452e-14, -3.65289598e-05, 1.06913285e-06, 1.03065794e-18, -8.54615934e-10, 8.18329571e-10, 0.00000000e+00, 0.00000000e+00, 1.10376623e-05, 0.00000000e+00, -2.31256715e-29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.23470566e-07, null, null, null, null, null, null, 1.27022398e+00, 5.23472071e-01, 4.99999942e-03
2895, 1.28052318e+00, 5.26926517e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2896, 2.34065056e+00, 1.39795506e+00, 1.75194895e+00, null, null, null, null, null, null, null, null, null, 1.07596466e+02, 7.43322372e+01, 2.49063189e-04, 1.60624254e+00, null, null, 3.75728449e-03, 1.49713378e-05, -2.51288702e-06, 2.98411651e-05, 2.98344767e-05, -6.31827845e-07, 1.52154781e-14, -2.48133597e-06, -1.47589417e-05, 4.54674046e-05, -3.47688911e-05, -2.92986224e-05, 0.00000000e+00, -1.47948613e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24564363e-19, 3.41370614e-05, 0.00000000e+00, 1.52154781e-14, -3.41370614e-05, 5.35854269e-07, -2.24564363e-19, -8.96076990e-10, 8.77755091e-10, 0.00000000e+00, 0.00000000e+00, 8.79755862e-06, 0.00000000e+00, -2.66506033e-29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.02157422e-07, null, null, null, null, null, null, 1.28052318e+00, 5.26926517e-01, 4.99999942e-03
2896, 1.26331258e+00, 1.45514369e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 2897, 2.12314510e+00, 1.10923922e+00, 1.01718938e+00, null, null, null, null, null, null, null, null, null, 9.34535065e+01, 8.65471115e+01, 2.39689580e-05, 1.41749132e+00, null, null, 3.01204622e-03, 4.40307531e-06, -2.69386373e-06, 2.59152657e-05, 2.49948916e-05, -6.84517590e-06, 6.80790941e-14, -2.69472184e-06, -3.48283925e-06, 2.67641535e-05, 9.74323211e-06, -2.49276818e-05, 0.00000000e+00, -3.48300409e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.37108531e-19, 1.65884085e-05, 0.00000000e+00, 6.80790941e-14, 1.65884085e-05, 6.72098395e-08, -2.37108531e-19, -5.56370561e-10, 5.54692348e-10, 0.00000000e+00, 0.00000000e+00, 3.70294856e-06, 0.00000000e+00, -6.37866192e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.03592468e-07, null, null, null, null, null, null, 1.26331258e+00, 1.45514369e-01, 4.99999942e-03
2897, 1.27455711e+00, 1.34296954e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 2898, 1.83573055e+00, 1.11287534e+00, 1.00296438e+00, null, null, null, null, null, null, null, null, null, 9.21457977e+01, 8.78541260e+01, 1.93929009e-05, 1.48436797e+00, null, null, 2.72617722e-03, 3.85516523e-06, -2.32893353e-06, 2.66952047e-05, 2.56343956e-05, -7.45061880e-06, -1.40135692e-13, -2.32907314e-06, -3.07219261e-06, 2.86461018e-05, 1.28737638e-05, -2.55903378e-05, -1.40534990e-13, -3.07222581e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03227177e-19, 2.03243835e-05, 1.40534990e-13, -1.40135692e-13, 2.03243835e-05, 4.40577423e-08, 1.03227177e-19, -5.60075319e-10, 5.58941560e-10, 0.00000000e+00, 0.00000000e+00, 3.21900620e-06, 0.00000000e+00, -6.50692735e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.05778325e-07, null, null, null, null, null, null, 1.27455711e+00, 1.34296954e-01, 4.99999942e-03
2898, 1.27399182e+00, 1.56499296e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 2899, 1.99312961e+00, 1.11047709e+00, 1.00395453e+00, null, null, null, null, null, null, null, null, null, 9.31096725e+01, 8.68903198e+01, 1.84061028e-05, 1.48537970e+00, null, null, 2.96143536e-03, 4.42272994e-06, -2.49101663e-06, 2.68363237e-05, 2.61972691e-05, -5.82162693e-06, 6.85800090e-14, -2.49099071e-06, -3.65450069e-06, 2.82742003e-05, 1.05699337e-05, -2.62241665e-05, 0.00000000e+00, -3.65429446e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.50625696e-19, 1.63915611e-05, 0.00000000e+00, 6.85800090e-14, 1.63915611e-05, -2.68973963e-08, -2.50625696e-19, -6.25467345e-10, 6.24759799e-10, 0.00000000e+00, 0.00000000e+00, -2.82919609e-06, 0.00000000e+00, -9.06254686e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.11035944e-07, null, null, null, null, null, null, 1.27399182e+00, 1.56499296e-01, 4.99999942e-03
2899, 1.27427447e+00, 1.45398125e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 2900, 1.91662538e+00, 1.11047709e+00, 1.00789309e+00, null, null, null, null, null, null, null, null, null, 9.20660477e+01, 8.79339523e+01, 1.86265479e-05, 1.48434865e+00, null, null, 2.84603168e-03, 4.13827365e-06, -2.41352450e-06, 2.67592677e-05, 2.59316766e-05, -6.60352862e-06, 7.01469861e-14, -2.41349289e-06, -3.36157837e-06, 2.84919352e-05, 1.17698146e-05, -2.59472890e-05, -1.37171199e-13, -3.36115045e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.66870596e-19, 1.83733428e-05, 1.37171199e-13, 7.01469861e-14, 1.83733428e-05, -1.56123861e-08, -5.66870596e-19, -5.95134386e-10, 5.94727545e-10, 0.00000000e+00, 0.00000000e+00, -2.31908530e-06, 0.00000000e+00, -7.80695113e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.08281766e-07, null, null, null, null, null, null, 1.27427447e+00, 1.45398125e-01, 4.99999942e-03
2900, 1.26380682e+00, 1.23332754e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2901, 1.93175840e+00, 1.10957623e+00, 1.00276470e+00, null, null, null, null, null, null, null, null, null, 9.24270325e+01, 8.68856506e+01, 2.48230608e-05, 1.42722774e+00, null, null, 2.75959051e-03, 3.85939029e-06, -2.50995049e-06, 2.60138404e-05, 2.44389303e-05, -8.91395393e-06, -1.05749583e-13, -2.50998960e-06, -2.93173048e-06, 2.70105120e-05, 1.15373559e-05, -2.44224721e-05, 3.44416912e-14, -2.93186508e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.96476224e-19, 2.04513090e-05, -3.44416912e-14, -1.05749583e-13, 2.04513090e-05, 1.64582161e-08, 3.96476224e-19, -4.94015662e-10, 4.93613095e-10, 0.00000000e+00, 0.00000000e+00, 2.21868640e-06, 0.00000000e+00, -4.46537954e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.05831417e-07, null, null, null, null, null, null, 1.26380682e+00, 1.23332754e-01, 4.99999942e-03
2901, 1.27470040e+00, 1.23169124e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 2902, 1.74927819e+00, 1.11287534e+00, 1.00316417e+00, null, null, null, null, null, null, null, null, null, 9.15982971e+01, 8.84017029e+01, 2.06878485e-05, 1.48650455e+00, null, null, 2.60172319e-03, 3.57342151e-06, -2.23579013e-06, 2.65842118e-05, 2.51911042e-05, -8.49285971e-06, -1.02521717e-13, -2.23594452e-06, -2.78757670e-06, 2.86982377e-05, 1.38110581e-05, -2.51563815e-05, 3.50297794e-14, -2.78774428e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.64106397e-19, 2.23039169e-05, -3.50297794e-14, -1.02521717e-13, 2.23039169e-05, 3.47226887e-08, 3.64106397e-19, -5.16421628e-10, 5.15543275e-10, 0.00000000e+00, 0.00000000e+00, 2.89241279e-06, 0.00000000e+00, -5.10093530e-30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.06250069e-07, null, null, null, null, null, null, 1.27470040e+00, 1.23169124e-01, 4.99999942e-03
