
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
73, 1.21097910e+00, 6.42139256e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 74, 3.50874329e+00, 3.58937430e+00, 1.00806022e+00, null, null, null, null, null, null, null, null, null, 9.00089417e+01, 8.99910583e+01, -3.51256439e+02, 6.15949774e+00, null, null, 2.28058677e-02, 5.07724941e-01, 6.67427629e-02, 8.20614696e-01, -6.22669637e-01, 5.34500659e-01, 0.00000000e+00, 6.67533502e-02, -5.03319025e-01, 2.25357080e+00, -2.16268373e+00, 6.33546233e-01, 1.81662596e-08, -5.03326058e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.21246635e-09, 2.69718432e+00, -1.81662596e-08, 0.00000000e+00, -2.69718432e+00, 1.08765960e-02, -1.21246635e-09, 7.61465907e-01, -7.50223041e-01, 2.69718432e+00, 2.69718432e+00, -3.68628739e-17, 8.72603178e-01, 1.63519941e-02, 8.72603178e-01, 0.00000000e+00, 0.00000000e+00, -8.72603178e-01, 8.72603178e-01, 8.72603178e-01, -1.11270513e-08, -1.29625235e-08, -8.72603178e-01, 6.31817693e-06, null, null, null, null, null, null, 1.21097910e+00, 6.42139256e-01, 4.99999942e-03
74, 1.21096230e+00, 4.99282122e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 75, 3.90664434e+00, 3.58937788e+00, 1.00947857e+00, null, null, null, null, null, null, null, null, null, 9.00359650e+01, 8.99640350e+01, -3.85169495e+02, 5.86861515e+00, null, null, 2.26636156e-02, 5.49384177e-01, -5.47139440e-03, 5.08121908e-01, -2.00995579e-02, 5.07724226e-01, -9.10092801e-09, -5.43674827e-03, -5.49356937e-01, 2.23509049e+00, -2.23497510e+00, 2.27076467e-02, -1.82134201e-08, -5.49386859e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.90000529e-09, 2.74269938e+00, 1.82134201e-08, -9.10092801e-09, -2.74269938e+00, 2.60808878e-03, 4.90000529e-09, 1.13429451e+00, -1.13203812e+00, 2.74269938e+00, 2.74269938e+00, -3.69712941e-17, 1.06503189e+00, 5.40521741e-02, 1.06503189e+00, 0.00000000e+00, 0.00000000e+00, -1.06503189e+00, 1.06503189e+00, 1.06503189e+00, 8.48868531e-09, -1.87545890e-08, -1.06503189e+00, 6.31712646e-06, null, null, null, null, null, null, 1.21096230e+00, 4.99282122e-01, 4.99999942e-03
75, 1.21091735e+00, 4.27494615e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 76, 3.84868050e+00, 3.58937502e+00, 1.00933731e+00, null, null, null, null, null, null, null, null, null, 9.03088150e+01, 8.96734772e+01, -3.77794739e+02, 6.05660772e+00, null, null, 2.30482686e-02, 5.42536557e-01, -4.27590795e-02, 6.00158811e-01, 2.60243028e-01, 5.40799558e-01, 0.00000000e+00, -4.27899435e-02, -5.40848970e-01, 2.26701212e+00, -2.25236750e+00, -2.57264495e-01, -5.47372991e-08, -5.40870965e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.34051645e-09, 2.79316711e+00, 5.47372991e-08, 0.00000000e+00, -2.79316711e+00, 2.97853351e-03, -2.34051645e-09, 1.15112805e+00, -1.14846063e+00, 2.79316711e+00, 2.79316711e+00, 3.70797143e-17, 1.07290530e+00, 5.64945191e-02, 1.07290530e+00, 0.00000000e+00, 0.00000000e+00, -1.07290530e+00, 1.07290530e+00, 1.07290530e+00, 2.75903655e-08, -1.32770088e-08, -1.07290530e+00, 6.31915918e-06, null, null, null, null, null, null, 1.21091735e+00, 4.27494615e-01, 4.99999942e-03
76, 1.21089494e+00, 3.56424987e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 77, 3.71519947e+00, 3.58938551e+00, 1.01322973e+00, null, null, null, null, null, null, null, null, null, 9.06946411e+01, 8.91801376e+01, -3.53700684e+02, 6.51537371e+00, null, null, 2.39492450e-02, 5.18771112e-01, -8.38388354e-02, 8.28242719e-01, 5.47197461e-01, 6.21740222e-01, 0.00000000e+00, -8.37703645e-02, -5.11951685e-01, 2.31132197e+00, -2.24656510e+00, -5.43280780e-01, 0.00000000e+00, -5.12091458e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.86830521e+00, 0.00000000e+00, 0.00000000e+00, -2.86830521e+00, 3.91668081e-03, 0.00000000e+00, 1.09949803e+00, -1.09565818e+00, 2.86830521e+00, 2.86830521e+00, -7.39425882e-17, 1.04856765e+00, 4.92286682e-02, 1.04856765e+00, 0.00000000e+00, 0.00000000e+00, -1.04856765e+00, 1.04856765e+00, 1.04856765e+00, 0.00000000e+00, 0.00000000e+00, -1.04856765e+00, 6.33066793e-06, null, null, null, null, null, null, 1.21089494e+00, 3.56424987e-01, 4.99999942e-03
77, 1.13812041e+00, 1.41601816e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 78, 3.15018034e+00, 3.62528491e+00, 1.01539123e+00, null, null, null, null, null, null, null, null, null, 9.07239380e+01, 8.92803497e+01, -2.51767776e+02, 8.45626450e+00, null, null, 2.64695585e-02, 4.49970990e-01, -4.07878995e-01, 2.49986625e+00, 1.13384187e+00, 2.22794390e+00, 0.00000000e+00, -4.07886565e-01, -1.90022677e-01, 1.61536658e+00, -1.14771414e+00, -1.13673282e+00, 0.00000000e+00, -1.90065876e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.37565804e+00, 0.00000000e+00, 0.00000000e+00, -3.37565804e+00, -2.89094448e-03, 0.00000000e+00, 1.26816738e+00, -1.26452875e+00, 3.37565804e+00, 3.37565804e+00, 3.69712941e-17, 1.12612844e+00, 7.55379722e-02, 1.12612844e+00, 0.00000000e+00, 0.00000000e+00, -1.12612844e+00, 1.12612844e+00, 1.12612844e+00, 0.00000000e+00, 0.00000000e+00, -1.12612844e+00, 6.38590609e-06, null, null, null, null, null, null, 1.13812041e+00, 1.41601816e-01, 4.99999942e-03
78, 1.21071553e+00, 2.84637511e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 79, 3.48426628e+00, 3.58938551e+00, 1.00641596e+00, null, null, null, null, null, null, null, null, null, 9.09306870e+01, 8.89628677e+01, -3.12666107e+02, 7.34991217e+00, null, null, 2.54442617e-02, 4.80235845e-01, -1.33660480e-01, 1.16281438e+00, 8.48116100e-01, 7.95510113e-01, 0.00000000e+00, -1.33629993e-01, -4.61260617e-01, 2.36895013e+00, -2.21383333e+00, -8.43128800e-01, -3.60243888e-08, -4.61352646e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.81503726e-09, 3.00934339e+00, 3.60243888e-08, 0.00000000e+00, -3.00934339e+00, 4.98729944e-03, -4.81503726e-09, 1.04605567e+00, -1.04053915e+00, 3.00934339e+00, 3.00934339e+00, 0.00000000e+00, 1.02276564e+00, 4.23933826e-02, 1.02276564e+00, 0.00000000e+00, 0.00000000e+00, -1.02276564e+00, 1.02276564e+00, 1.02276564e+00, 2.80197110e-08, -2.98726164e-08, -1.02276564e+00, 6.35736660e-06, null, null, null, null, null, null, 1.21071553e+00, 2.84637511e-01, 4.99999942e-03
79, 1.20991695e+00, 2.13160321e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 80, 3.13883996e+00, 3.58637810e+00, 1.00422955e+00, null, null, null, null, null, null, null, null, null, 9.09032211e+01, 8.90329819e+01, -2.56554535e+02, 8.71669769e+00, null, null, 2.71160007e-02, 4.38173652e-01, -2.03148648e-01, 1.66280603e+00, 1.14794850e+00, 1.20297062e+00, 0.00000000e+00, -2.03111053e-01, -3.88235480e-01, 2.40858912e+00, -2.11981893e+00, -1.14353347e+00, 0.00000000e+00, -3.88301820e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.32278967e+00, 0.00000000e+00, 0.00000000e+00, -3.32278967e+00, 4.41503525e-03, 0.00000000e+00, 1.23736227e+00, -1.23190427e+00, 3.32278967e+00, 3.32278967e+00, 3.70797143e-17, 1.11236572e+00, 7.01657608e-02, 1.11236572e+00, 0.00000000e+00, 0.00000000e+00, -1.11236572e+00, 1.11236572e+00, 1.11236572e+00, 0.00000000e+00, 0.00000000e+00, -1.11236572e+00, 6.38368192e-06, null, null, null, null, null, null, 1.20991695e+00, 2.13160321e-01, 4.99999942e-03
80, 1.06605446e+00, 1.41548142e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 81, 3.51158237e+00, 3.59745955e+00, 1.00576496e+00, null, null, null, null, null, null, null, null, null, 9.03647766e+01, 8.93860703e+01, -3.06201477e+02, 7.21859741e+00, null, null, 2.54841615e-02, 4.94313478e-01, -4.79090333e-01, 2.45025659e+00, 8.26801002e-01, 2.30654669e+00, 5.44118777e-08, -4.79170233e-01, -1.21730343e-01, 1.14879823e+00, -7.98876822e-01, -8.25550318e-01, -2.88221069e-09, -1.21688917e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.00441580e-09, 3.10542345e+00, 2.88221069e-09, 5.44118777e-08, -3.10542345e+00, 1.25068426e-03, -8.00441580e-09, 1.16008091e+00, -1.15868127e+00, 3.10542345e+00, 3.10542345e+00, -3.70255042e-17, 1.07707036e+00, 5.78230321e-02, 1.07707036e+00, 0.00000000e+00, 0.00000000e+00, -1.07707036e+00, 1.07707036e+00, 1.07707036e+00, -3.55332226e-08, 3.81454797e-08, -1.07707036e+00, 6.36092136e-06, null, null, null, null, null, null, 1.06605446e+00, 1.41548142e-01, 4.99999942e-03
81, 9.94545341e-01, 1.41426995e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 82, 3.78366852e+00, 3.58938026e+00, 1.00806308e+00, null, null, null, null, null, null, null, null, null, 9.00089722e+01, 8.99910355e+01, -3.45936798e+02, 6.54532290e+00, null, null, 2.45884713e-02, 5.33162653e-01, -5.28380275e-01, 2.38742089e+00, 5.35084486e-01, 2.32668495e+00, 5.45390542e-08, -5.28397560e-01, -7.12509006e-02, 8.34591269e-01, -6.42120421e-01, -5.33126533e-01, 0.00000000e+00, -7.12720528e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.88595689e-09, 2.96880531e+00, 0.00000000e+00, 5.45390542e-08, -2.96880531e+00, 1.95795298e-03, -3.88595689e-09, 1.20874417e+00, -1.20678949e+00, 2.96880531e+00, 2.96880531e+00, -7.40510084e-17, 1.09942853e+00, 6.54092357e-02, 1.09942853e+00, 0.00000000e+00, 0.00000000e+00, -1.09942853e+00, 1.09942853e+00, 1.09942853e+00, -2.64466404e-08, 3.18534639e-08, -1.09942853e+00, 6.31817329e-06, null, null, null, null, null, null, 9.94545341e-01, 1.41426995e-01, 4.99999942e-03
82, 8.51688206e-01, 1.41443819e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 83, 3.88506246e+00, 3.58938098e+00, 1.00947928e+00, null, null, null, null, null, null, null, null, null, 9.00358200e+01, 8.99641800e+01, -3.77809509e+02, 6.04916525e+00, null, null, 2.33058464e-02, 5.66184103e-01, -5.66049337e-01, 2.30575562e+00, -1.30043998e-02, 2.30571890e+00, -3.63558854e-08, -5.66083252e-01, 1.23527525e-02, 5.64174652e-01, -5.63972175e-01, 1.51132671e-02, 0.00000000e+00, 1.23135736e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.49095261e-10, 2.86969113e+00, 0.00000000e+00, -3.63558854e-08, -2.86969113e+00, 2.10886728e-03, -4.49095261e-10, 1.30016470e+00, -1.29832578e+00, 2.86969113e+00, 2.86969113e+00, 1.11022302e-16, 1.14024723e+00, 8.14012438e-02, 1.14024723e+00, 0.00000000e+00, 0.00000000e+00, -1.14024723e+00, 1.14024723e+00, 1.14024723e+00, -4.81874263e-10, -1.79817938e-08, -1.14024723e+00, 6.31710009e-06, null, null, null, null, null, null, 8.51688206e-01, 1.41443819e-01, 4.99999942e-03
83, 7.79900670e-01, 1.41488686e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 84, 3.79281068e+00, 3.58937502e+00, 1.00933921e+00, null, null, null, null, null, null, null, null, null, 9.03088455e+01, 8.96734543e+01, -3.68190430e+02, 6.10570526e+00, null, null, 2.29808930e-02, 5.58247387e-01, -5.55655658e-01, 2.26893616e+00, -2.86828727e-01, 2.25073338e+00, 1.81786604e-08, -5.55677056e-01, 5.37298024e-02, 6.65190816e-01, -5.99399269e-01, 2.88442940e-01, 0.00000000e+00, 5.37640825e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.76735803e-10, 2.85013270e+00, 0.00000000e+00, 1.81786604e-08, -2.85013270e+00, 1.61421299e-03, 9.76735803e-10, 1.26635420e+00, -1.26494157e+00, 2.85013270e+00, 2.85013270e+00, -3.69712941e-17, 1.12532377e+00, 7.52145052e-02, 1.12532377e+00, 0.00000000e+00, 0.00000000e+00, -1.12532377e+00, 1.12532377e+00, 1.12532377e+00, 4.65955097e-09, 9.68278702e-09, -1.12532377e+00, 6.31915918e-06, null, null, null, null, null, null, 7.79900670e-01, 1.41488686e-01, 4.99999942e-03
84, 7.08831072e-01, 1.41511127e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 85, 3.62134981e+00, 3.58939147e+00, 1.01323283e+00, null, null, null, null, null, null, null, null, null, 9.06949081e+01, 8.91799698e+01, -3.41535858e+02, 6.34518576e+00, null, null, 2.28293259e-02, 5.34648538e-01, -5.25318205e-01, 2.22285509e+00, -5.70447385e-01, 2.14841199e+00, 1.80095174e-08, -5.25457382e-01, 9.94476527e-02, 8.97013009e-01, -6.89987779e-01, 5.73192120e-01, 0.00000000e+00, 9.93732288e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.79100423e-09, 2.83839989e+00, 0.00000000e+00, 1.80095174e-08, -2.83839989e+00, 2.74473429e-03, 1.79100423e-09, 1.15540206e+00, -1.15285480e+00, 2.83839989e+00, 2.83839989e+00, 3.69712941e-17, 1.07489538e+00, 5.71261495e-02, 1.07489538e+00, 0.00000000e+00, 0.00000000e+00, -1.07489538e+00, 1.07489538e+00, 1.07489538e+00, 9.60362811e-09, 1.15604974e-08, -1.07489538e+00, 6.33068566e-06, null, null, null, null, null, null, 7.08831072e-01, 1.41511127e-01, 4.99999942e-03
85, 4.94007200e-01, 2.14285493e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 86, 2.90543580e+00, 3.62524056e+00, 1.01537919e+00, null, null, null, null, null, null, null, null, null, 9.07239609e+01, 8.92786942e+01, -2.37671677e+02, 7.46113157e+00, null, null, 2.27363966e-02, 4.64291871e-01, -2.10563898e-01, 1.59661543e+00, -1.16277301e+00, 1.09413874e+00, 0.00000000e+00, -2.10603029e-01, 4.13799226e-01, 2.10620046e+00, -1.75771189e+00, 1.16040039e+00, 0.00000000e+00, 4.13784385e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.85185051e+00, 0.00000000e+00, 0.00000000e+00, -2.85185051e+00, -2.37262249e-03, 0.00000000e+00, 5.73898435e-01, -5.71029365e-01, 2.85185051e+00, 2.85185051e+00, -3.69712941e-17, 7.57559896e-01, 7.00068008e-03, 7.57559896e-01, 0.00000000e+00, 0.00000000e+00, -7.57559896e-01, 7.57559896e-01, 7.57559896e-01, 0.00000000e+00, 0.00000000e+00, -7.57559896e-01, 6.38586425e-06, null, null, null, null, null, null, 4.94007200e-01, 2.14285493e-01, 4.99999942e-03
86, 6.37043536e-01, 1.41690582e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 87, 3.35184765e+00, 3.58938551e+00, 1.00641525e+00, null, null, null, null, null, null, null, null, null, 9.09304199e+01, 8.89630280e+01, -2.98357849e+02, 6.79936981e+00, null, null, 2.28058267e-02, 4.97923166e-01, -4.73360807e-01, 2.17354178e+00, -8.73025000e-01, 1.99050522e+00, -1.80121766e-08, -4.73445028e-01, 1.54457226e-01, 1.22428429e+00, -8.53593171e-01, 8.77639353e-01, 0.00000000e+00, 1.54426306e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.78211076e-09, 2.84409833e+00, 0.00000000e+00, -1.80121766e-08, -2.84409833e+00, 4.61435318e-03, -2.78211076e-09, 9.32880580e-01, -9.28053856e-01, 2.84409833e+00, 2.84409833e+00, -3.70797143e-17, 9.65854645e-01, 3.00685093e-02, 9.65854645e-01, 0.00000000e+00, 0.00000000e+00, -9.65854645e-01, 9.65854645e-01, 9.65854645e-01, -1.63669593e-08, -1.59185269e-08, -9.65854645e-01, 6.35739161e-06, null, null, null, null, null, null, 6.37043536e-01, 1.41690582e-01, 4.99999942e-03
87, 5.65566182e-01, 1.42488956e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 88, 2.84723020e+00, 3.58636045e+00, 1.00422812e+00, null, null, null, null, null, null, null, null, null, 9.09037170e+01, 8.90329819e+01, -2.41499344e+02, 7.56218433e+00, null, null, 2.27212775e-02, 4.57354456e-01, -3.98346126e-01, 2.12669373e+00, -1.19081330e+00, 1.76204121e+00, 2.21768395e-10, -3.98403674e-01, 2.24707514e-01, 1.63397157e+00, -1.11705005e+00, 1.19250250e+00, 0.00000000e+00, 2.24668846e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.98330231e-11, 2.87909126e+00, 0.00000000e+00, 2.21768395e-10, -2.87909126e+00, 1.68919563e-03, 4.98330231e-11, 5.48240304e-01, -5.46153605e-01, 2.87909126e+00, 2.87909126e+00, 3.69712941e-17, 7.40432084e-01, 6.10307558e-03, 7.40432084e-01, 0.00000000e+00, 0.00000000e+00, -7.40432084e-01, 7.40432084e-01, 7.40432084e-01, 3.57168489e-10, 3.34569594e-10, -7.40432084e-01, 6.38367919e-06, null, null, null, null, null, null, 5.65566182e-01, 1.42488956e-01, 4.99999942e-03
88, 4.93828863e-01, 3.57859343e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 89, 3.68294787e+00, 3.58923721e+00, 1.00802803e+00, null, null, null, null, null, null, null, null, null, 9.00022354e+01, 8.99977646e+01, -3.34053436e+02, 5.99174786e+00, null, null, 2.19603814e-02, 5.41040719e-01, -8.49320889e-02, 8.91642332e-01, -5.31770408e-01, 7.15713799e-01, 0.00000000e+00, -8.49574581e-02, 5.34332871e-01, 2.09866762e+00, -2.02997708e+00, 5.32540202e-01, 0.00000000e+00, 5.34345627e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74569082e+00, 0.00000000e+00, 0.00000000e+00, -2.74569082e+00, 7.69793987e-04, 0.00000000e+00, 1.16969347e+00, -1.16904223e+00, 2.74569082e+00, 2.74569082e+00, 0.00000000e+00, 1.08152366e+00, 5.92723861e-02, 1.08152366e+00, 0.00000000e+00, 0.00000000e+00, -1.08152366e+00, 1.08152366e+00, 1.08152366e+00, 0.00000000e+00, 0.00000000e+00, -1.08152366e+00, 6.31803005e-06, null, null, null, null, null, null, 4.93828863e-01, 3.57859343e-01, 4.99999942e-03
89, 4.93833065e-01, 5.00712276e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 90, 3.79327250e+00, 3.58881402e+00, 1.00931978e+00, null, null, null, null, null, null, null, null, null, 9.00089417e+01, 8.99910583e+01, -3.69537903e+02, 5.46936607e+00, null, null, 2.06405446e-02, 5.71876645e-01, 7.57606002e-03, 6.10570729e-01, 7.57719018e-03, 6.10523701e-01, 0.00000000e+00, 7.53442338e-03, 5.71826458e-01, 2.05415821e+00, -2.05415082e+00, -5.51361404e-03, 1.82121358e-08, 5.71856737e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37976228e-10, 2.66467452e+00, -1.82121358e-08, 0.00000000e+00, -2.66467452e+00, 2.06357613e-03, -1.37976228e-10, 1.25406599e+00, -1.25257432e+00, 2.66467452e+00, 2.66467452e+00, 3.69712941e-17, 1.11985040e+00, 7.30460957e-02, 1.11985040e+00, 0.00000000e+00, 0.00000000e+00, -1.11985040e+00, 1.11985040e+00, 1.11985040e+00, -9.92894300e-09, 1.23227803e-10, -1.11985040e+00, 6.31643616e-06, null, null, null, null, null, null, 4.93833065e-01, 5.00712276e-01, 4.99999942e-03
90, 4.93849903e-01, 6.43552601e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 91, 3.55348110e+00, 3.58713388e+00, 1.01263547e+00, null, null, null, null, null, null, null, null, null, 9.06737061e+01, 8.92950211e+01, -3.37349182e+02, 5.57089996e+00, null, null, 1.97160840e-02, 5.41296005e-01, 9.89272445e-02, 8.96474063e-01, 5.63585043e-01, 6.97163999e-01, 0.00000000e+00, 9.88560766e-02, 5.32179236e-01, 1.95364177e+00, -1.87122810e+00, -5.61445653e-01, 0.00000000e+00, 5.32301962e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.56839204e+00, 0.00000000e+00, 0.00000000e+00, -2.56839204e+00, 2.13938951e-03, 0.00000000e+00, 9.88130569e-01, -9.86388803e-01, 2.56839204e+00, 2.56839204e+00, 7.40510084e-17, 9.94046926e-01, 3.57337520e-02, 9.94046926e-01, 0.00000000e+00, 0.00000000e+00, -9.94046926e-01, 9.94046926e-01, 9.94046926e-01, 0.00000000e+00, 0.00000000e+00, -9.94046926e-01, 6.32760202e-06, null, null, null, null, null, null, 4.93849903e-01, 6.43552601e-01, 4.99999942e-03
91, 4.93894756e-01, 7.15295255e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 92, 3.10193610e+00, 3.58713388e+00, 1.00630093e+00, null, null, null, null, null, null, null, null, null, 9.08998642e+01, 8.89757996e+01, -2.96984039e+02, 5.86818552e+00, null, null, 1.94823947e-02, 5.04896283e-01, 1.52972475e-01, 1.18752456e+00, 8.69547367e-01, 8.08765769e-01, 0.00000000e+00, 1.52927682e-01, 4.81164902e-01, 1.90313077e+00, -1.69538760e+00, -8.64619911e-01, 6.05780634e-11, 4.81256187e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.26677658e-12, 2.50415325e+00, -6.05780634e-11, 0.00000000e+00, -2.50415325e+00, 4.92745638e-03, -9.26677658e-12, 6.19343519e-01, -6.14532828e-01, 2.50415325e+00, 2.50415325e+00, 1.84314369e-17, 7.86979914e-01, 8.79886653e-03, 7.86979914e-01, 0.00000000e+00, 0.00000000e+00, -7.86979914e-01, 7.86979914e-01, 7.86979914e-01, -6.22544238e-11, 6.69330633e-11, -7.86979914e-01, 6.35399147e-06, null, null, null, null, null, null, 4.93894756e-01, 7.15295255e-01, 4.99999942e-03
92, 4.94677484e-01, 7.86787927e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 93, 2.45164824e+00, 3.59049320e+00, 1.00503397e+00, null, null, null, null, null, null, null, null, null, 9.08985443e+01, 8.90156021e+01, -2.44164520e+02, 6.43089485e+00, null, null, 1.92269981e-02, 4.60447758e-01, 2.16080233e-01, 1.51865566e+00, 1.19289029e+00, 9.39855218e-01, 0.00000000e+00, 2.16036081e-01, 4.06597435e-01, 1.88706279e+00, -1.46675169e+00, -1.18728483e+00, 0.00000000e+00, 4.06654567e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.40660691e+00, 0.00000000e+00, 0.00000000e+00, -2.40660691e+00, 5.60545921e-03, 0.00000000e+00, -3.77663374e-02, 3.09495293e-02, 0.00000000e+00, 0.00000000e+00, 6.74696565e-02, 0.00000000e+00, -1.99544615e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38866049e-06, null, null, null, null, null, null, 4.94677484e-01, 7.86787927e-01, 4.99999942e-03
