
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
361, 5.29876351e-01, 1.42673001e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 362, 5.55568933e-01, 3.57889605e+00, 1.00253475e+00, null, null, null, null, null, null, null, null, null, 9.06029053e+01, 8.93970947e+01, -9.93064594e+00, 1.83605421e+00, null, null, 1.07776304e-03, 1.02472186e-01, -8.12769681e-02, 4.69144434e-01, -3.05320889e-01, 3.56196105e-01, 4.56213778e-09, -8.12791884e-02, 6.24067560e-02, 4.21243191e-01, -2.90749639e-01, 3.04812193e-01, 0.00000000e+00, 6.24057017e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.84708229e-10, 6.46945715e-01, 0.00000000e+00, 4.56213778e-09, -6.46945715e-01, -5.08695841e-04, 2.84708229e-10, 1.04983598e-02, -1.03421537e-02, 6.46945715e-01, 6.46945715e-01, 2.30392962e-18, 1.02461189e-01, 4.28546443e-08, 1.02461189e-01, 0.00000000e+00, 0.00000000e+00, -1.02461189e-01, 1.02461189e-01, 1.02461189e-01, 1.35718388e-08, 1.29456996e-08, -1.02461189e-01, 6.37871608e-06, null, null, null, null, null, null, 5.29876351e-01, 1.42673001e-01, 4.99999942e-03
362, 5.30067980e-01, 1.06961049e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 363, 4.38526541e-01, 3.57124782e+00, 1.00040817e+00, null, null, null, null, null, null, null, null, null, 9.05992126e+01, 8.94007797e+01, -8.53020668e+00, 2.11866570e+00, null, null, 9.90858418e-04, 1.07523911e-01, -9.47629586e-02, 5.11765182e-01, -3.57900769e-01, 3.65801334e-01, 0.00000000e+00, -9.47619602e-02, 5.08072153e-02, 4.25845683e-01, -2.39780620e-01, 3.51923019e-01, 4.52419346e-09, 5.08081317e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28725971e-10, 6.05581939e-01, -4.52419346e-09, 0.00000000e+00, -6.05581939e-01, -5.97774982e-03, 4.28725971e-10, -3.82414535e-02, 3.61045636e-02, 0.00000000e+00, 0.00000000e+00, -6.92954659e-02, 0.00000000e+00, -2.07176595e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37477342e-06, null, null, null, null, null, null, 5.30067980e-01, 1.06961049e-01, 4.99999942e-03
363, 4.94096875e-01, 1.78571269e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 364, 5.60271978e-01, 3.57143402e+00, 1.00679231e+00, null, null, null, null, null, null, null, null, null, 9.07232513e+01, 8.92767487e+01, -9.82670116e+00, 1.82441628e+00, null, null, 1.07865327e-03, 1.03397891e-01, -5.89133725e-02, 4.14267540e-01, -3.01667839e-01, 2.83926219e-01, 4.57980587e-09, -5.88955730e-02, 8.49725753e-02, 4.65317309e-01, -3.53516370e-01, 3.02566290e-01, -4.55468285e-09, 8.49940479e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20826182e-10, 6.37442589e-01, 4.55468285e-09, 4.57980587e-09, -6.37442589e-01, 8.98450613e-04, 1.20826182e-10, 9.09804553e-03, -8.82441178e-03, 6.37442589e-01, 6.37442589e-01, -6.93889390e-18, 9.53826234e-02, 2.78914545e-08, 9.53826234e-02, 0.00000000e+00, 0.00000000e+00, -9.53826234e-02, 9.53826234e-02, 9.53826234e-02, 2.80850845e-08, 3.13785762e-08, -9.53826234e-02, 6.35407105e-06, null, null, null, null, null, null, 4.94096875e-01, 1.78571269e-01, 4.99999942e-03
364, 4.58562165e-01, 2.14644372e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 365, 5.26240468e-01, 3.59832358e+00, 1.01002789e+00, null, null, null, null, null, null, null, null, null, 9.06519547e+01, 8.93480377e+01, -1.00869722e+01, 1.95338368e+00, null, null, 1.04381528e-03, 1.16271079e-01, -3.94238904e-02, 3.56295943e-01, -2.88930953e-01, 2.08484322e-01, 4.52711824e-09, -3.94268967e-02, 1.09383360e-01, 4.80396211e-01, -3.78733277e-01, 2.95536160e-01, 0.00000000e+00, 1.09381475e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.95191388e-10, 5.87217569e-01, 0.00000000e+00, 4.52711824e-09, -5.87217569e-01, 6.60520792e-03, 4.95191388e-10, -6.42959774e-03, 4.44092089e-03, 0.00000000e+00, 0.00000000e+00, 4.06214744e-02, 0.00000000e+00, -9.86104620e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35321112e-06, null, null, null, null, null, null, 4.58562165e-01, 2.14644372e-01, 4.99999942e-03
365, 4.58606958e-01, 1.78930163e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 366, 4.52255428e-01, 3.57142401e+00, 1.00127602e+00, null, null, null, null, null, null, null, null, null, 9.06512451e+01, 8.93487473e+01, -8.32758045e+00, 2.11584020e+00, null, null, 1.00342836e-03, 1.08967774e-01, -4.75125760e-02, 4.14682209e-01, -3.44015568e-01, 2.31548309e-01, 4.52079663e-09, -4.75099087e-02, 9.80639085e-02, 4.80717361e-01, -3.26988161e-01, 3.52374673e-01, 0.00000000e+00, 9.80677530e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.43326986e-10, 5.58536470e-01, 0.00000000e+00, 4.52079663e-09, -5.58536470e-01, 8.35910439e-03, 4.43326986e-10, -4.55088243e-02, 4.26059477e-02, 0.00000000e+00, 0.00000000e+00, 8.25455561e-02, 0.00000000e+00, -3.49212337e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.33738637e-06, null, null, null, null, null, null, 4.58606958e-01, 1.78930163e-01, 4.99999942e-03
366, 4.93917853e-01, 2.50537783e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 367, 6.98668420e-01, 3.62524056e+00, 1.01096117e+00, null, null, null, null, null, null, null, null, null, 9.04070511e+01, 8.93977661e+01, -1.29024553e+01, 1.56522632e+00, null, null, 1.09952351e-03, 1.11241788e-01, -4.05625850e-02, 3.15192759e-01, -2.21796244e-01, 2.23948449e-01, 5.68926795e-10, -4.05405536e-02, 1.03582874e-01, 4.70170766e-01, -4.14870381e-01, 2.21230909e-01, 0.00000000e+00, 1.03611186e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.89310753e-11, 6.38818860e-01, 0.00000000e+00, 5.68926795e-10, -6.38818860e-01, -5.65335155e-04, 5.89310753e-11, 4.38413955e-02, -4.37048711e-02, 6.38818860e-01, 6.38818860e-01, -4.63496429e-18, 2.09383175e-01, 3.12096222e-06, 2.09383175e-01, 0.00000000e+00, 0.00000000e+00, -2.09383175e-01, 2.09383175e-01, 2.09383175e-01, 6.01117878e-10, 1.12726561e-09, -2.09383175e-01, 6.39238260e-06, null, null, null, null, null, null, 4.93917853e-01, 2.50537783e-01, 4.99999942e-03
367, 4.58517581e-01, 2.50627577e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 368, 5.80502391e-01, 3.59832358e+00, 1.00876892e+00, null, null, null, null, null, null, null, null, null, 9.02163239e+01, 8.97836761e+01, -1.17459297e+01, 1.83154285e+00, null, null, 1.06097281e-03, 1.23231508e-01, -3.22895758e-02, 3.04056436e-01, -2.41952598e-01, 1.84144661e-01, 5.13119902e-09, -3.22718993e-02, 1.18925981e-01, 4.82998550e-01, -4.15438026e-01, 2.46371329e-01, -9.09754938e-09, 1.18954025e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.16476845e-10, 5.99582672e-01, 9.09754938e-09, 5.13119902e-09, -5.99582672e-01, 4.41873074e-03, 3.16476845e-10, 1.68905072e-02, -1.56869609e-02, 5.99582672e-01, 5.99582672e-01, 4.55364912e-18, 1.29944712e-01, 1.78418176e-07, 1.29944712e-01, 0.00000000e+00, 0.00000000e+00, -1.29944712e-01, 1.29944712e-01, 1.29944712e-01, 2.26142003e-08, 3.33343166e-08, -1.29944712e-01, 6.36441337e-06, null, null, null, null, null, null, 4.58517581e-01, 2.50627577e-01, 4.99999942e-03
368, 7.44365871e-01, 1.41499907e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 369, 8.07218969e-01, 3.55348039e+00, 1.00495183e+00, null, null, null, null, null, null, null, null, null, 9.04299088e+01, 8.95700989e+01, -1.76050682e+01, 1.40255809e+00, null, null, 1.12389994e-03, 1.25141546e-01, -1.23876199e-01, 5.10771453e-01, -9.66334790e-02, 5.01547098e-01, 4.52310589e-09, -1.23893157e-01, 1.77509040e-02, 1.77178577e-01, -1.48421377e-01, 9.67643633e-02, 0.00000000e+00, 1.77462529e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.02892197e-11, 6.49968505e-01, 0.00000000e+00, 4.52310589e-09, -6.49968505e-01, 1.30884349e-04, 8.02892197e-11, 6.50896281e-02, -6.50632754e-02, 6.49968505e-01, 6.49968505e-01, -9.24959978e-18, 2.55126685e-01, 1.02134318e-05, 2.55126685e-01, 0.00000000e+00, 0.00000000e+00, -2.55126685e-01, 2.55126685e-01, 2.55126685e-01, 1.71552195e-09, 2.63134181e-09, -2.55126685e-01, 6.29820897e-06, null, null, null, null, null, null, 7.44365871e-01, 1.41499907e-01, 4.99999942e-03
369, 7.08831072e-01, 1.06155783e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 370, 6.46249771e-01, 3.58041000e+00, 1.00780487e+00, null, null, null, null, null, null, null, null, null, 9.01077042e+01, 8.98923035e+01, -1.60974846e+01, 1.76334870e+00, null, null, 1.12767587e-03, 1.39259189e-01, -1.38046652e-01, 5.49949765e-01, -1.44512922e-01, 5.30623019e-01, 9.09729891e-09, -1.38053209e-01, 1.83368884e-02, 1.90060630e-01, -1.26618683e-01, 1.41741842e-01, 0.00000000e+00, 1.83305778e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.66816158e-10, 6.57241702e-01, 0.00000000e+00, 9.09729891e-09, -6.57241702e-01, -2.77107954e-03, 1.66816158e-10, 4.67032604e-02, -4.60133888e-02, 6.57241702e-01, 6.57241702e-01, 1.38777878e-17, 2.16104925e-01, 3.77276706e-06, 2.16104925e-01, 0.00000000e+00, 0.00000000e+00, -2.16104925e-01, 2.16104925e-01, 2.16104925e-01, 5.96661476e-09, 5.33000621e-09, -2.16104925e-01, 6.31427974e-06, null, null, null, null, null, null, 7.08831072e-01, 1.06155783e-01, 4.99999942e-03
370, 7.80080140e-01, 1.06122136e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 371, 6.74274802e-01, 3.58040404e+00, 1.00756490e+00, null, null, null, null, null, null, null, null, null, 9.03178024e+01, 8.96821976e+01, -1.76074409e+01, 1.73571801e+00, null, null, 1.15632580e-03, 1.46174654e-01, -1.45824552e-01, 5.63964128e-01, -7.48894140e-02, 5.58969736e-01, 0.00000000e+00, -1.45821303e-01, 1.01109706e-02, 1.29619330e-01, -1.07125483e-01, 7.29746595e-02, 0.00000000e+00, 1.01161366e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.66095197e-01, 0.00000000e+00, 0.00000000e+00, -6.66095197e-01, -1.91475451e-03, 0.00000000e+00, 5.44148721e-02, -5.39578833e-02, 6.66095197e-01, 6.66095197e-01, 9.21571847e-18, 2.33267993e-01, 5.96735390e-06, 2.33267993e-01, 0.00000000e+00, 0.00000000e+00, -2.33267993e-01, 2.33267993e-01, 2.33267993e-01, 0.00000000e+00, 0.00000000e+00, -2.33267993e-01, 6.31511375e-06, null, null, null, null, null, null, 7.80080140e-01, 1.06122136e-01, 4.99999942e-03
371, 7.44455576e-01, 1.06138960e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 372, 6.62037790e-01, 3.56245708e+00, 1.00267899e+00, null, null, null, null, null, null, null, null, null, 9.01725082e+01, 8.98274994e+01, -1.69732380e+01, 1.74436355e+00, null, null, 1.14189356e-03, 1.43258989e-01, -1.42568380e-01, 5.56754172e-01, -1.09344825e-01, 5.45911074e-01, 9.10118469e-09, -1.42555892e-01, 1.40496660e-02, 1.57124445e-01, -1.15282521e-01, 1.06761552e-01, 0.00000000e+00, 1.40524572e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27868605e-10, 6.61193609e-01, 0.00000000e+00, 9.10118469e-09, -6.61193609e-01, -2.58327276e-03, 1.27868605e-10, 5.12601808e-02, -5.06345183e-02, 6.61193609e-01, 6.61193609e-01, -1.85398571e-17, 2.26403430e-01, 4.98841428e-06, 2.26403430e-01, 0.00000000e+00, 0.00000000e+00, -2.26403430e-01, 2.26403430e-01, 2.26403430e-01, 4.29156488e-09, 4.63408778e-09, -2.26403430e-01, 6.29857595e-06, null, null, null, null, null, null, 7.44455576e-01, 1.06138960e-01, 4.99999942e-03
372, 6.72937274e-01, 1.41600847e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 373, 7.59491205e-01, 3.58939147e+00, 1.00625169e+00, null, null, null, null, null, null, null, null, null, 9.06799698e+01, 8.93200073e+01, -1.57690353e+01, 1.48123133e+00, null, null, 1.11832586e-03, 1.18354544e-01, -1.14668772e-01, 4.98047888e-01, -1.62276819e-01, 4.70869333e-01, -4.51437510e-09, -1.14692874e-01, 2.93064937e-02, 2.40675971e-01, -1.77263334e-01, 1.62796304e-01, 0.00000000e+00, 2.92975996e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.32300504e-10, 6.48132682e-01, 0.00000000e+00, -4.51437510e-09, -6.48132682e-01, 5.19484282e-04, -1.32300504e-10, 5.70498034e-02, -5.69358915e-02, 6.48132682e-01, 6.48132682e-01, 9.24282352e-18, 2.38850862e-01, 6.87698594e-06, 2.38850862e-01, 0.00000000e+00, 0.00000000e+00, -2.38850862e-01, 2.38850862e-01, 2.38850862e-01, -3.07691050e-09, -3.35034267e-09, -2.38850862e-01, 6.36128334e-06, null, null, null, null, null, null, 6.72937274e-01, 1.41600847e-01, 4.99999942e-03
373, 6.73027039e-01, 1.06223084e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 374, 6.26381695e-01, 3.58041000e+00, 1.00313890e+00, null, null, null, null, null, null, null, null, null, 9.02530746e+01, 8.97469406e+01, -1.49810820e+01, 1.79413688e+00, null, null, 1.11282850e-03, 1.34214595e-01, -1.32206693e-01, 5.43215990e-01, -1.81413651e-01, 5.12028039e-01, 0.00000000e+00, -1.32219166e-01, 2.31289901e-02, 2.27798358e-01, -1.42255709e-01, 1.77919671e-01, 0.00000000e+00, 2.31239647e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.54283762e-01, 0.00000000e+00, 0.00000000e+00, -6.54283762e-01, -3.49397957e-03, 0.00000000e+00, 4.05618511e-02, -3.96549888e-02, 6.54283762e-01, 6.54283762e-01, 0.00000000e+00, 2.01392159e-01, 2.47147932e-06, 2.01392159e-01, 0.00000000e+00, 0.00000000e+00, -2.01392159e-01, 2.01392159e-01, 2.01392159e-01, 0.00000000e+00, 0.00000000e+00, -2.01392159e-01, 6.33330092e-06, null, null, null, null, null, null, 6.73027039e-01, 1.06223084e-01, 4.99999942e-03
374, 8.87223005e-01, 1.41441017e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 375, 8.48069847e-01, 3.55348039e+00, 1.00338221e+00, null, null, null, null, null, null, null, null, null, 9.01963882e+01, 8.98036041e+01, -1.86223736e+01, 1.37394655e+00, null, null, 1.15513755e-03, 1.28567889e-01, -1.28557757e-01, 5.28339982e-01, 2.78084707e-02, 5.27607620e-01, 1.00774718e-11, -1.28569111e-01, -1.61343266e-03, 1.33874878e-01, -1.31041124e-01, -2.73990482e-02, -1.13900711e-09, -1.61145022e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.46444468e-10, 6.58648729e-01, 1.13900711e-09, 1.00774718e-11, -6.58648729e-01, 4.09422442e-04, -1.46444468e-10, 6.83763698e-02, -6.82943240e-02, 6.58648729e-01, 6.58648729e-01, 0.00000000e+00, 2.61488676e-01, 1.18400649e-05, 2.61488676e-01, 0.00000000e+00, 0.00000000e+00, -2.61488676e-01, 2.61488676e-01, 2.61488676e-01, 2.29712560e-09, -1.16079459e-10, -2.61488676e-01, 6.29427132e-06, null, null, null, null, null, null, 8.87223005e-01, 1.41441017e-01, 4.99999942e-03
375, 8.51688206e-01, 1.06088489e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 376, 6.88876688e-01, 3.58040404e+00, 1.00762713e+00, null, null, null, null, null, null, null, null, null, 9.00269165e+01, 8.99730759e+01, -1.81470146e+01, 1.74548769e+00, null, null, 1.18642161e-03, 1.48773000e-01, -1.48746654e-01, 5.80746472e-01, -9.28887445e-03, 5.80672204e-01, -2.62764767e-12, -1.48746863e-01, 2.79962993e-03, 1.00020804e-01, -9.96835008e-02, 8.20733700e-03, -1.13926768e-09, 2.79476494e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.69469605e-10, 6.80355728e-01, 1.13926768e-09, -2.62764767e-12, -6.80355728e-01, -1.08153746e-03, -1.69469605e-10, 5.78071997e-02, -5.75463399e-02, 6.80355728e-01, 6.80355728e-01, 9.26992857e-18, 2.40430668e-01, 7.15450960e-06, 2.40430668e-01, 0.00000000e+00, 0.00000000e+00, -2.40430668e-01, 2.40430668e-01, 2.40430668e-01, 2.75138001e-09, 4.29251738e-11, -2.40430668e-01, 6.31366265e-06, null, null, null, null, null, null, 8.51688206e-01, 1.06088489e-01, 4.99999942e-03
376, 9.22937274e-01, 1.06080078e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 377, 6.88717842e-01, 3.58040380e+00, 1.00756586e+00, null, null, null, null, null, null, null, null, null, 9.02975769e+01, 8.97024231e+01, -1.77185574e+01, 1.79133916e+00, null, null, 1.21654139e-03, 1.47079825e-01, -1.47016004e-01, 6.00020707e-01, 5.44638708e-02, 5.97543776e-01, 3.75145401e-11, -1.47018552e-01, -4.33242694e-03, 1.16716325e-01, -1.02899112e-01, -5.50860576e-02, 1.70609293e-09, -4.32748534e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.50660437e-10, 7.00442910e-01, -1.70609293e-09, 3.75145401e-11, -7.00442910e-01, -6.22186810e-04, 2.50660437e-10, 5.84865250e-02, -5.83287217e-02, 7.00442910e-01, 7.00442910e-01, 9.24282352e-18, 2.41839677e-01, 7.40973974e-06, 2.41839677e-01, 0.00000000e+00, 0.00000000e+00, -2.41839677e-01, 2.41839677e-01, 2.41839677e-01, -4.22399715e-09, 4.00184469e-10, -2.41839677e-01, 6.31386638e-06, null, null, null, null, null, null, 9.22937274e-01, 1.06080078e-01, 4.99999942e-03
377, 8.87312710e-01, 1.06084280e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 378, 6.90881610e-01, 3.56245685e+00, 1.00256205e+00, null, null, null, null, null, null, null, null, null, 9.01522369e+01, 8.98477783e+01, -1.80517864e+01, 1.76332331e+00, null, null, 1.20153290e-03, 1.48457617e-01, -1.48455784e-01, 5.89989901e-01, 2.27260124e-02, 5.89552045e-01, 4.54517091e-09, -1.48442447e-01, -7.39138806e-04, 1.02849513e-01, -1.00102589e-01, -2.36113239e-02, -1.13635024e-09, -7.39456096e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.72057271e-10, 6.89654648e-01, 1.13635024e-09, 4.54517091e-09, -6.89654648e-01, -8.85311514e-04, -1.72057271e-10, 5.84790967e-02, -5.82610779e-02, 6.89654648e-01, 6.89654648e-01, -1.84856470e-17, 2.41824105e-01, 7.40690393e-06, 2.41824105e-01, 0.00000000e+00, 0.00000000e+00, -2.41824105e-01, 2.41824105e-01, 2.41824105e-01, 2.32655961e-09, 1.77466675e-09, -2.41824105e-01, 6.29783653e-06, null, null, null, null, null, null, 8.87312710e-01, 1.06084280e-01, 4.99999942e-03
378, 8.15794408e-01, 1.41466260e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 379, 8.37090731e-01, 3.58938098e+00, 1.00191712e+00, null, null, null, null, null, null, null, null, null, 9.01812439e+01, 8.98187256e+01, -1.85630512e+01, 1.36734295e+00, null, null, 1.13515975e-03, 1.28674626e-01, -1.28440529e-01, 5.20480573e-01, -3.32917757e-02, 5.19414723e-01, 0.00000000e+00, -1.28448829e-01, 7.75827514e-03, 1.37310028e-01, -1.33068115e-01, 3.38662118e-02, 0.00000000e+00, 7.75770936e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.52482867e-01, 0.00000000e+00, 0.00000000e+00, -6.52482867e-01, 5.74436039e-04, 0.00000000e+00, 6.79900721e-02, -6.78772777e-02, 6.52482867e-01, 6.52482867e-01, -1.85127521e-17, 2.60748893e-01, 1.16405154e-05, 2.60748893e-01, 0.00000000e+00, 0.00000000e+00, -2.60748893e-01, 2.60748893e-01, 2.60748893e-01, 0.00000000e+00, 0.00000000e+00, -2.60748893e-01, 6.34461048e-06, null, null, null, null, null, null, 8.15794408e-01, 1.41466260e-01, 4.99999942e-03
379, 8.15884173e-01, 1.06105313e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 380, 6.83223009e-01, 3.58040404e+00, 1.00266647e+00, null, null, null, null, null, null, null, null, null, 9.01723709e+01, 8.98276291e+01, -1.79997330e+01, 1.73637664e+00, null, null, 1.17125560e-03, 1.48013979e-01, -1.47876024e-01, 5.72050452e-01, -4.16428968e-02, 5.70532739e-01, 4.54480187e-09, -1.47888929e-01, 6.38905074e-03, 1.09632052e-01, -1.01960979e-01, 4.02882844e-02, 0.00000000e+00, 6.38779299e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90369690e-11, 6.72493696e-01, 0.00000000e+00, 4.54480187e-09, -6.72493696e-01, -1.35461241e-03, 2.90369690e-11, 5.64943552e-02, -5.61712570e-02, 6.72493696e-01, 6.72493696e-01, 1.84856470e-17, 2.37684444e-01, 6.67802260e-06, 2.37684444e-01, 0.00000000e+00, 0.00000000e+00, -2.37684444e-01, 2.37684444e-01, 2.37684444e-01, 7.70352337e-10, 1.94959604e-09, -2.37684444e-01, 6.33031004e-06, null, null, null, null, null, null, 8.15884173e-01, 1.06105313e-01, 4.99999942e-03
380, 1.03008008e+00, 1.41426295e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 381, 7.93129563e-01, 3.59745955e+00, 1.01137173e+00, null, null, null, null, null, null, null, null, null, 9.04334183e+01, 8.93713913e+01, -1.61317863e+01, 1.54128432e+00, null, null, 1.22428208e-03, 1.17518179e-01, -1.15471229e-01, 5.50515890e-01, 1.53079137e-01, 5.28804779e-01, 5.30505431e-11, -1.15498960e-01, -2.18384508e-02, 2.23729268e-01, -1.63396999e-01, -1.52827367e-01, 4.26232938e-10, -2.18223631e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.80590984e-11, 6.92201793e-01, -4.26232938e-10, 5.30505431e-11, -6.92201793e-01, 2.51770020e-04, 4.80590984e-11, 6.30104318e-02, -6.29504099e-02, 6.92201793e-01, 6.92201793e-01, 0.00000000e+00, 2.51018763e-01, 9.26559915e-06, 2.51018763e-01, 0.00000000e+00, 0.00000000e+00, -2.51018763e-01, 2.51018763e-01, 2.51018763e-01, -9.30215516e-10, 2.94462649e-10, -2.51018763e-01, 6.32747469e-06, null, null, null, null, null, null, 1.03008008e+00, 1.41426295e-01, 4.99999942e-03
