
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
197, 3.87761801e-01, 2.86072880e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 198, 2.00169587e+00, 3.57142138e+00, 1.00000560e+00, null, null, null, null, null, null, null, null, null, 9.05813217e+01, 8.94186325e+01, -8.99654175e+02, 3.04411716e+01, null, null, 4.70218733e-02, 1.30679607e+00, -9.10058916e-02, 1.61739552e+00, -1.50634992e+00, 5.88963509e-01, -1.80124147e-08, -9.10059512e-02, 1.30362344e+00, 4.70682001e+00, 4.31194353e+00, 1.88714015e+00, -5.63974993e-07, 1.30362320e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.48064508e-08, 3.72298002e+00, 5.63974993e-07, -1.80124147e-08, 3.72298002e+00, 3.80790234e-01, -7.48064508e-08, -5.38227081e+00, 4.31980801e+00, 0.00000000e+00, 0.00000000e+00, 1.52778804e+00, 0.00000000e+00, -5.81363964e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31349394e-06, null, null, null, null, null, null, 3.87761801e-01, 2.86072880e-01, 4.99999942e-03
198, 3.87761950e-01, 3.21787000e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 199, 2.08736372e+00, 3.57141232e+00, 1.00001001e+00, null, null, null, null, null, null, null, null, null, 9.05811234e+01, 8.94189224e+01, -1.00434467e+03, 3.03131771e+01, null, null, 4.76624519e-02, 1.37164176e+00, -7.17630014e-02, 1.27820385e+00, -1.16523767e+00, 5.25382042e-01, -8.87505694e-11, -7.17630684e-02, 1.36976314e+00, 4.68146181e+00, 4.44107437e+00, 1.48085976e+00, -6.00354838e-07, 1.36976302e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.32048317e-08, 3.91569233e+00, 6.00354838e-07, -8.87505694e-11, 3.91569233e+00, 3.15622091e-01, -4.32048317e-08, -4.05881405e+00, 3.22055864e+00, 0.00000000e+00, 0.00000000e+00, 1.30274498e+00, 0.00000000e+00, -2.49166942e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31352214e-06, null, null, null, null, null, null, 3.87761950e-01, 3.21787000e-01, 4.99999942e-03
199, 4.23117310e-01, 2.50717372e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 200, 3.91008019e+00, 3.57141232e+00, 1.00566649e+00, null, null, null, null, null, null, null, null, null, 9.05815582e+01, 8.94184875e+01, -8.36548889e+02, 1.89305534e+01, null, null, 7.24473894e-02, 1.14220297e+00, -1.84195578e-01, 2.32663035e+00, -2.05580592e+00, 1.08943617e+00, 0.00000000e+00, -1.84097677e-01, 1.12725306e+00, 3.93062973e+00, -3.19181943e+00, 2.29393506e+00, 1.80396444e-08, 1.12742758e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.32282268e-09, 4.28125572e+00, -1.80396444e-08, 0.00000000e+00, -4.28125572e+00, 2.38129139e-01, 3.32282268e-09, -1.23860168e+00, 6.91732585e-01, 0.00000000e+00, 0.00000000e+00, 8.14498842e-01, 0.00000000e+00, -7.11825863e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32539241e-06, null, null, null, null, null, null, 4.23117310e-01, 2.50717372e-01, 4.99999942e-03
200, 3.87761623e-01, 2.14644492e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 201, 1.72808075e+00, 3.57142568e+00, 1.00000238e+00, null, null, null, null, null, null, null, null, null, 9.05815353e+01, 8.94184875e+01, -6.42092163e+02, 3.05776405e+01, null, null, 4.37609032e-02, 1.12460852e+00, -1.38000488e-01, 2.47247934e+00, -2.34612560e+00, 7.80287743e-01, 1.79235773e-08, -1.38000518e-01, 1.11610937e+00, 4.89078903e+00, 3.94639516e+00, 2.88890648e+00, 2.09938321e-07, 1.11610937e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.89762613e-08, 3.16610742e+00, -2.09938321e-07, 1.79235773e-08, 3.16610742e+00, 5.42780876e-01, 4.89762613e-08, -9.85706139e+00, 8.09020615e+00, 0.00000000e+00, 0.00000000e+00, 2.11020684e+00, 0.00000000e+00, -3.57364655e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31347757e-06, null, null, null, null, null, null, 3.87761623e-01, 2.14644492e-01, 4.99999942e-03
201, 3.87761712e-01, 2.50358671e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 202, 1.88430834e+00, 3.57142138e+00, 1.00000572e+00, null, null, null, null, null, null, null, null, null, 9.05814133e+01, 8.94185791e+01, -7.78312134e+02, 3.05355835e+01, null, null, 4.58093174e-02, 1.22516537e+00, -1.12790883e-01, 2.01320457e+00, -1.89614677e+00, 6.76475942e-01, -3.63797277e-08, -1.12790950e-01, 1.21996248e+00, 4.76808357e+00, 4.14705324e+00, 2.35299182e+00, -1.29281958e-07, 1.21996236e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.89637281e-08, 3.47057724e+00, 1.29281958e-07, -3.63797277e-08, 3.47057724e+00, 4.56845045e-01, -5.89637281e-08, -7.26699972e+00, 5.90301037e+00, 0.00000000e+00, 0.00000000e+00, 1.79769588e+00, 0.00000000e+00, -1.43155727e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31347893e-06, null, null, null, null, null, null, 3.87761712e-01, 2.50358671e-01, 4.99999942e-03
202, 4.23117071e-01, 1.79289058e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 203, 3.04760289e+00, 3.57141972e+00, 1.00442934e+00, null, null, null, null, null, null, null, null, null, 9.05816116e+01, 8.94183884e+01, -5.71594543e+02, 2.15872498e+01, null, null, 6.64540008e-02, 9.70440567e-01, -2.75811017e-01, 3.37918544e+00, -3.05590749e+00, 1.44233239e+00, -1.80381701e-08, -2.75696546e-01, 9.30420935e-01, 4.12603235e+00, -2.37675738e+00, 3.37270927e+00, 2.75316694e-08, 9.30531919e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.18955312e-09, 3.81908989e+00, -2.75316694e-08, -1.80381701e-08, -3.81908989e+00, 3.16801786e-01, -9.18955312e-09, -6.87861347e+00, 5.89979553e+00, 0.00000000e+00, 0.00000000e+00, 1.53409231e+00, 0.00000000e+00, -1.20981846e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32544743e-06, null, null, null, null, null, null, 4.23117071e-01, 1.79289058e-01, 4.99999942e-03
203, 3.87761533e-01, 1.43215999e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 204, 1.19992304e+00, 3.58659434e+00, 1.00783312e+00, null, null, null, null, null, null, null, null, null, 9.05815659e+01, 8.94184113e+01, -3.51110321e+02, 3.03068352e+01, null, null, 3.58843096e-02, 8.59343588e-01, -1.97623610e-01, 3.54789782e+00, -3.43178487e+00, 9.00239885e-01, 3.64341304e-08, -1.97504684e-01, 8.36311102e-01, 5.35043001e+00, 3.34470248e+00, 4.17613077e+00, -8.75037731e-09, 8.36542308e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.87409865e-08, 2.44446254e+00, 8.75037731e-09, 3.64341304e-08, 2.44446254e+00, 7.44345903e-01, 2.87409865e-08, -1.73426170e+01, 1.43772507e+01, 0.00000000e+00, 0.00000000e+00, 2.83613062e+00, 0.00000000e+00, -1.94730957e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32995307e-06, null, null, null, null, null, null, 3.87761533e-01, 1.43215999e-01, 4.99999942e-03
204, 3.87761563e-01, 1.78930238e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 205, 1.50342274e+00, 3.57142568e+00, 1.00000226e+00, null, null, null, null, null, null, null, null, null, 9.05815353e+01, 8.94184341e+01, -4.96385773e+02, 3.05327644e+01, null, null, 4.05523479e-02, 1.00294518e+00, -1.66706190e-01, 2.99493432e+00, -2.86469460e+00, 8.73588204e-01, 7.29371834e-08, -1.66706219e-01, 9.88993526e-01, 5.08208847e+00, 3.69034839e+00, 3.49413085e+00, 2.70628178e-08, 9.88993466e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.66459465e-08, 2.81676006e+00, -2.70628178e-08, 7.29371834e-08, 2.81676006e+00, 6.29436255e-01, 7.66459465e-08, -1.32334623e+01, 1.09682140e+01, 0.00000000e+00, 0.00000000e+00, 2.44586086e+00, 0.00000000e+00, -8.64759140e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31347802e-06, null, null, null, null, null, null, 3.87761563e-01, 1.78930238e-01, 4.99999942e-03
205, 4.23318624e-01, 1.07557543e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 206, 1.62437856e+00, 3.60178876e+00, 1.00340700e+00, null, null, null, null, null, null, null, null, null, 9.06552277e+01, 8.93447189e+01, -2.95206665e+02, 2.58164768e+01, null, null, 5.02546020e-02, 7.46220171e-01, -3.86524409e-01, 4.66784382e+00, -4.44100332e+00, 1.43744731e+00, 7.23347000e-08, -3.86435777e-01, 6.38312936e-01, 4.95310020e+00, -1.12700248e+00, 4.82318020e+00, 7.28651486e-08, 6.38396025e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.43363344e-08, 2.56444979e+00, -7.28651486e-08, 7.23347000e-08, -2.56444979e+00, 3.82176876e-01, 7.43363344e-08, -1.97997532e+01, 1.81015110e+01, 0.00000000e+00, 0.00000000e+00, 2.28940415e+00, 0.00000000e+00, -2.88015411e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38228903e-06, null, null, null, null, null, null, 4.23318624e-01, 1.07557543e-01, 4.99999942e-03
206, 3.87963176e-01, 7.14844018e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 207, 6.36571944e-01, 3.58659434e+00, 1.00424516e+00, null, null, null, null, null, null, null, null, null, 9.00711060e+01, 8.99288940e+01, -9.67010040e+01, 2.84715309e+01, null, null, 2.23680325e-02, 5.10360241e-01, -2.52374083e-01, 4.36060190e+00, -4.32728338e+00, 5.38023353e-01, -3.64065116e-08, -2.52282888e-01, 4.43593144e-01, 5.38090992e+00, 2.22235632e+00, 4.90054321e+00, -9.10135967e-08, 4.43526506e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.91191506e-08, 1.68433297e+00, 9.10135967e-08, -3.64065116e-08, 1.68433297e+00, 5.73259830e-01, -3.91191506e-08, -2.24017181e+01, 1.98052559e+01, 0.00000000e+00, 0.00000000e+00, 2.77133608e+00, 0.00000000e+00, -4.17897797e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36479763e-06, null, null, null, null, null, null, 3.87963176e-01, 7.14844018e-02, 4.99999942e-03
207, 3.87862355e-01, 1.07350200e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 208, 8.76527131e-01, 3.58659434e+00, 1.00709796e+00, null, null, null, null, null, null, null, null, null, 9.01739883e+01, 8.98260117e+01, -2.13271896e+02, 2.96991272e+01, null, null, 2.96965949e-02, 6.92485511e-01, -2.27396250e-01, 4.05170012e+00, -3.96724010e+00, 8.22970808e-01, -3.63434260e-08, -2.27220252e-01, 6.54084980e-01, 5.68096542e+00, 2.86150479e+00, 4.90766335e+00, -7.30989029e-08, 6.54210508e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.03941058e-08, 2.03853393e+00, 7.30989029e-08, -3.63434260e-08, 2.03853393e+00, 9.40423250e-01, -4.03941058e-08, -2.18248138e+01, 1.77485924e+01, 0.00000000e+00, 0.00000000e+00, 3.33599067e+00, 0.00000000e+00, -3.88924591e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35844026e-06, null, null, null, null, null, null, 3.87862355e-01, 1.07350200e-01, 4.99999942e-03
208, 4.23677474e-01, 3.57701145e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 209, 6.60738826e-01, 3.57704639e+00, 1.00315785e+00, null, null, null, null, null, null, null, null, null, 9.02966766e+01, 8.97033234e+01, -1.10269669e+02, 3.06592751e+01, null, null, 2.36949604e-02, 5.24423361e-01, -4.47970122e-01, 5.41918373e+00, -5.09872770e+00, -1.83589983e+00, 0.00000000e+00, -4.48009372e-01, 2.72658467e-01, 4.32803249e+00, -2.73489386e-01, 4.31938314e+00, -1.49962945e-10, 2.72749156e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.71789221e-11, 1.56241047e+00, 1.49962945e-10, 0.00000000e+00, 1.56241047e+00, -7.79344559e-01, -6.71789221e-11, -2.25254593e+01, 1.90682468e+01, 0.00000000e+00, 0.00000000e+00, -3.12601876e+00, 0.00000000e+00, -4.26162140e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36980803e-06, null, null, null, null, null, null, 4.23677474e-01, 3.57701145e-02, 4.99999942e-03
209, 3.88041764e-01, 3.57422009e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 210, 5.00075102e-01, 3.57422900e+00, 1.00299156e+00, null, null, null, null, null, null, null, null, null, 9.00811005e+01, 8.99188995e+01, -3.56957016e+01, 2.72844410e+01, null, null, 1.53671103e-02, 3.73775274e-01, -2.62073100e-01, 4.17718697e+00, -4.03146076e+00, -1.09371698e+00, 0.00000000e+00, -2.62047857e-01, 2.66506374e-01, 4.18593025e+00, 1.42336965e+00, 3.93649983e+00, -1.81271460e-08, 2.66573817e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.75063722e-09, 2.51708651e+00, 1.81271460e-08, 0.00000000e+00, 2.51708651e+00, -9.49609280e-02, -4.75063722e-09, -1.43130808e+01, 1.39389439e+01, 0.00000000e+00, 0.00000000e+00, -1.25090301e+00, 0.00000000e+00, -1.08618553e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36849927e-06, null, null, null, null, null, null, 3.88041764e-01, 3.57422009e-02, 4.99999942e-03
210, 4.59032834e-01, 7.14843869e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 211, 1.53833520e+00, 3.58662939e+00, 1.00469041e+00, null, null, null, null, null, null, null, null, null, 9.05037613e+01, 8.94962387e+01, -3.00167816e+02, 2.58343582e+01, null, null, 4.78839464e-02, 7.46500432e-01, -6.21791601e-01, 5.19476414e+00, -4.91613674e+00, 1.67844439e+00, 7.23886586e-08, -6.21931016e-01, 4.13083643e-01, 4.66494894e+00, -1.33404469e+00, 4.47013140e+00, 7.25011660e-08, 4.12949741e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.49831841e-08, 3.01248908e+00, -7.25011660e-08, 7.23886586e-08, -3.01248908e+00, -4.46005344e-01, 7.49831841e-08, -1.97366562e+01, 1.77415466e+01, 0.00000000e+00, 0.00000000e+00, -2.42293477e+00, 0.00000000e+00, -2.85463074e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36071127e-06, null, null, null, null, null, null, 4.59032834e-01, 7.14843869e-02, 4.99999942e-03
211, 4.94904310e-01, 3.57142724e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 212, 1.10412049e+00, 3.57160807e+00, 1.00284290e+00, null, null, null, null, null, null, null, null, null, 9.07197189e+01, 8.92802811e+01, -3.80966949e+02, 3.20029984e+01, null, null, 3.55502218e-02, 8.84876370e-01, -8.57472301e-01, 5.22326994e+00, -4.44997168e+00, -2.73501372e+00, -4.17324884e-07, -8.57408822e-01, 2.18511924e-01, 3.74135780e+00, -9.98090863e-01, 3.60576940e+00, 1.78381150e-08, 2.18574807e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.58947749e-08, 1.73692286e+00, -1.78381150e-08, -4.17324884e-07, 1.73692286e+00, -8.44202280e-01, -7.58947749e-08, -1.87753639e+01, 1.53839998e+01, 0.00000000e+00, 0.00000000e+00, -3.05391550e+00, 0.00000000e+00, -2.47458939e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36659661e-06, null, null, null, null, null, null, 4.94904310e-01, 3.57142724e-02, 4.99999942e-03
212, 4.59290892e-01, 3.57421935e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 213, 8.55354249e-01, 3.57431293e+00, 1.00362790e+00, null, null, null, null, null, null, null, null, null, 9.04585876e+01, 8.95414124e+01, -2.29605347e+02, 3.18459167e+01, null, null, 3.00403424e-02, 7.11691558e-01, -6.65984929e-01, 5.65092850e+00, -5.12194633e+00, -2.38718581e+00, -1.44863733e-07, -6.66012168e-01, 2.50936210e-01, 4.14941311e+00, -8.09400797e-01, 4.06970501e+00, 7.33860830e-08, 2.51036465e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.25224702e-08, 1.57778502e+00, -7.33860830e-08, -1.44863733e-07, 1.57778502e+00, -1.05224133e+00, 1.25224702e-08, -2.27770004e+01, 1.82105942e+01, 0.00000000e+00, 0.00000000e+00, -3.53547478e+00, 0.00000000e+00, -4.42967529e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36447567e-06, null, null, null, null, null, null, 4.59290892e-01, 3.57421935e-02, 4.99999942e-03
213, 5.30259669e-01, 7.12490901e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 214, 2.82829189e+00, 3.57147241e+00, 1.00358868e+00, null, null, null, null, null, null, null, null, null, 9.08651657e+01, 8.91348343e+01, -6.00158752e+02, 2.19430771e+01, null, null, 6.39262870e-02, 9.65163589e-01, -9.17446375e-01, 4.76587200e+00, -3.50585914e+00, 3.22838783e+00, 0.00000000e+00, -9.17564869e-01, 2.99721479e-01, 3.53093076e+00, -1.54321563e+00, 3.17583966e+00, 0.00000000e+00, 2.99643010e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.77160358e+00, 0.00000000e+00, 0.00000000e+00, -4.77160358e+00, -3.30019474e-01, 0.00000000e+00, -6.15194798e+00, 5.06933403e+00, 0.00000000e+00, 0.00000000e+00, -1.50551367e+00, 0.00000000e+00, -8.66147995e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36874574e-06, null, null, null, null, null, null, 5.30259669e-01, 7.12490901e-02, 4.99999942e-03
214, 5.66332877e-01, 3.55348177e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 215, 1.60761631e+00, 3.57143855e+00, 1.00190187e+00, null, null, null, null, null, null, null, null, null, 9.07226791e+01, 8.92773285e+01, -6.97971619e+02, 3.25184669e+01, null, null, 4.44072932e-02, 1.16965055e+00, -1.16007829e+00, 4.39058113e+00, -3.10377240e+00, -3.10544682e+00, 0.00000000e+00, -1.16013610e+00, 1.49334431e-01, 2.71419382e+00, -8.75082791e-01, 2.56925631e+00, -3.62026285e-08, 1.49320304e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.19978825e-08, 2.23036408e+00, 3.62026285e-08, 0.00000000e+00, 2.23036408e+00, -5.34516096e-01, -4.19978825e-08, -1.06919098e+01, 8.98260784e+00, 0.00000000e+00, 0.00000000e+00, -2.14987755e+00, 0.00000000e+00, -4.55715446e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.34670960e-06, null, null, null, null, null, null, 5.66332877e-01, 3.55348177e-02, 4.99999942e-03
215, 5.30618608e-01, 3.56245451e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 216, 1.37435782e+00, 3.57144141e+00, 1.00254798e+00, null, null, null, null, null, null, null, null, null, 9.07212143e+01, 8.92787857e+01, -5.42118713e+02, 3.22575874e+01, null, null, 4.03519981e-02, 1.03964424e+00, -1.02346230e+00, 4.78042364e+00, -3.76069546e+00, -2.95120692e+00, -2.74276886e-07, -1.02355599e+00, 1.82716161e-01, 3.22757459e+00, -9.88994360e-01, 3.07231641e+00, -1.82851263e-08, 1.82694539e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.88289603e-08, 1.96221256e+00, 1.82851263e-08, -2.74276886e-07, 1.96221256e+00, -6.88379049e-01, -6.88289603e-08, -1.44727736e+01, 1.19948549e+01, 0.00000000e+00, 0.00000000e+00, -2.60350418e+00, 0.00000000e+00, -1.13196228e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36136701e-06, null, null, null, null, null, null, 5.30618608e-01, 3.56245451e-02, 4.99999942e-03
216, 6.01688206e-01, 7.09799007e-02, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 217, 3.70385528e+00, 3.57143855e+00, 1.00481105e+00, null, null, null, null, null, null, null, null, null, 9.07234192e+01, 8.92765884e+01, -8.78139282e+02, 2.03267288e+01, null, null, 7.31518343e-02, 1.14048898e+00, -1.12252331e+00, 4.86998415e+00, -2.44859314e+00, 4.20964813e+00, 7.23827398e-08, -1.12266219e+00, 2.01635063e-01, 2.49576330e+00, -1.13357902e+00, 2.22347331e+00, 0.00000000e+00, 2.01567382e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.45948986e-08, 5.34322739e+00, 0.00000000e+00, 7.23827398e-08, -5.34322739e+00, -2.25119829e-01, 1.45948986e-08, -6.72412872e-01, 6.81164637e-02, 0.00000000e+00, 0.00000000e+00, -6.64879620e-01, 0.00000000e+00, -1.14723109e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.34351682e-06, null, null, null, null, null, null, 6.01688206e-01, 7.09799007e-02, 4.99999942e-03
